movie_id,movie_name,genre,year,box_office,box_office_source,value_origin,amount_match_project2
tt1586265,What to Expect When You're Expecting,"Comedy,Drama,Romance",2012,41152203,project_2_override,derived_from_db,True
tt1588170,I Saw the Devil,"Action,Thriller",2010,129210,project_2_override,derived_from_db,True
tt1588173,Warm Bodies,"Action,Comedy,Horror",2013,66380662,project_2_override,derived_from_db,True
tt1588334,"Jeff, Who Lives at Home","Comedy,Drama",2011,4269426,project_2_override,derived_from_db,True
tt1588337,Of Gods and Men,"Drama,History",2010,3951596,project_2_override,derived_from_db,True
tt1592281,Take This Waltz,"Comedy,Drama",2011,1239692,project_2_override,derived_from_db,True
tt1594972,Norm of the North,"Adventure,Animation,Comedy",2015,17062499,project_2_override,derived_from_db,True
tt1595656,To the Wonder,"Drama,Romance",2012,587615,project_2_override,derived_from_db,True
tt1596345,Pawn Sacrifice,"Biography,Drama,History",2014,2436633,project_2_override,derived_from_db,True
tt1596350,This Means War,"Action,Comedy,Romance",2012,54760791,project_2_override,derived_from_db,True
tt1596363,The Big Short,"Biography,Comedy,Drama",2015,70259870,project_2_override,derived_from_db,True
tt1596365,The Woman in Black,"Drama,Fantasy,Horror",2012,54333290,project_2_override,derived_from_db,True
tt1596557,The Tiger Rising,Family,2022,835162,project_2_override,derived_from_db,True
tt1598642,Z for Zachariah,"Drama,Romance,Sci-Fi",2015,121461,project_2_override,derived_from_db,True
tt1598778,Contagion,"Drama,Thriller",2011,75658097,project_2_override,derived_from_db,True
tt1598822,New Year's Eve,"Comedy,Romance",2011,54544638,project_2_override,derived_from_db,True
tt1599348,Safe House,"Action,Thriller",2012,126373434,project_2_override,derived_from_db,True
tt1599975,The Princess of Montpensier,"Action,Drama,History",2010,352428,project_2_override,derived_from_db,True
tt1600195,Abduction,"Action,Drama,Mystery",2011,28087155,project_2_override,derived_from_db,True
tt1600196,The Drop,"Crime,Drama,Mystery",2014,10724389,project_2_override,derived_from_db,True
tt1600524,Heartbeats,"Comedy,Drama,Romance",2010,68723,project_2_override,derived_from_db,True
tt1601913,The Grey,"Action,Adventure,Drama",2011,51580236,project_2_override,derived_from_db,True
tt1604171,Prom,"Comedy,Drama,Family",2011,10130219,project_2_override,derived_from_db,True
tt1605630,American Reunion,Comedy,2012,57011521,project_2_override,derived_from_db,True
tt1605769,The Monk,"Drama,Mystery,Thriller",2011,13472,project_2_override,derived_from_db,True
tt1605783,Midnight in Paris,"Comedy,Fantasy,Romance",2011,56817045,project_2_override,derived_from_db,True
tt1605798,Effie Gray,"Biography,Drama,Romance",2014,352534,project_2_override,derived_from_db,True
tt1606378,A Good Day to Die Hard,"Action,Thriller",2013,67349198,project_2_override,derived_from_db,True
tt1606389,The Vow,"Drama,Romance",2012,125014030,project_2_override,derived_from_db,True
tt1606392,Win Win,"Comedy,Drama,Sport",2011,10179275,project_2_override,derived_from_db,True
tt1608290,Zoolander 2,"Action,Adventure,Comedy",2016,28848693,project_2_override,derived_from_db,True
tt1611224,Abraham Lincoln: Vampire Hunter,"Action,Fantasy,Horror",2012,37519139,project_2_override,derived_from_db,True
tt1612774,Rubber,"Comedy,Fantasy,Horror",2010,100370,project_2_override,derived_from_db,True
tt1615065,Savages,"Crime,Drama,Thriller",2012,47382068,project_2_override,derived_from_db,True
tt1615147,Margin Call,"Drama,Thriller",2011,5354039,project_2_override,derived_from_db,True
tt1615918,Alvin and the Chipmunks: Chipwrecked,"Adventure,Animation,Comedy",2011,133110742,project_2_override,derived_from_db,True
tt1616195,J. Edgar,"Biography,Drama,Romance",2011,37306030,project_2_override,derived_from_db,True
tt1617661,Jupiter Ascending,"Action,Adventure,Animation",2015,47387723,project_2_override,derived_from_db,True
tt16183464,One Piece Film: Red,"Action,Adventure,Animation",2022,12775324,project_2_override,derived_from_db,True
tt1618442,The Last Witch Hunter,"Action,Adventure,Fantasy",2015,27367660,project_2_override,derived_from_db,True
tt1618447,Goodbye First Love,"Drama,Romance",2011,95000,project_2_override,derived_from_db,True
tt1619029,Jackie,"Biography,Drama",2016,13960394,project_2_override,derived_from_db,True
tt1620680,A Wrinkle in Time,"Adventure,Drama,Family",2018,100478608,project_2_override,derived_from_db,True
tt1620935,Bleed for This,"Biography,Drama,Sport",2016,5083906,project_2_override,derived_from_db,True
tt1621039,Free Birds,"Adventure,Animation,Comedy",2013,55750480,project_2_override,derived_from_db,True
tt1621045,Think Like a Man,"Comedy,Romance",2012,91547205,project_2_override,derived_from_db,True
tt1621444,Bill Cunningham: New York,"Biography,Documentary,History",2010,1510026,project_2_override,derived_from_db,True
tt1622547,30 Minutes or Less,"Action,Comedy,Crime",2011,37053924,project_2_override,derived_from_db,True
tt16227014,Fire of Love,"Biography,Documentary",2022,1120412,project_2_override,derived_from_db,True
tt1622979,Final Destination 5,"Horror,Thriller",2011,42587643,project_2_override,derived_from_db,True
tt1623008,The Arbor,"Biography,Documentary,Drama",2010,21620,project_2_override,derived_from_db,True
tt1623205,Oz the Great and Powerful,"Adventure,Family,Fantasy",2013,234911825,project_2_override,derived_from_db,True
tt1623288,ParaNorman,"Adventure,Animation,Comedy",2012,56003051,project_2_override,derived_from_db,True
tt1625346,Young Adult,"Comedy,Drama",2011,16311571,project_2_override,derived_from_db,True
tt1626146,Hector and the Search for Happiness,"Adventure,Comedy,Drama",2014,1124445,project_2_override,derived_from_db,True
tt1628841,Independence Day: Resurgence,"Action,Adventure,Sci-Fi",2016,103144286,project_2_override,derived_from_db,True
tt1629705,Blackthorn,"Action,Adventure,Drama",2011,200558,project_2_override,derived_from_db,True
tt1629757,Chasing Mavericks,"Biography,Drama,Sport",2012,6002756,project_2_override,derived_from_db,True
tt1630029,Avatar: The Way of Water,"Action,Adventure,Animation",2022,684075767,project_2_override,derived_from_db,True
tt1632708,Friends with Benefits,"Comedy,Romance",2011,55802754,project_2_override,derived_from_db,True
tt1633356,Shark Night,"Action,Horror,Thriller",2011,18877153,project_2_override,derived_from_db,True
tt1634106,Bloodshot,"Action,Adventure,Sci-Fi",2020,12561824,project_2_override,derived_from_db,True
tt1634122,Johnny English Reborn,"Action,Adventure,Comedy",2011,8305970,project_2_override,derived_from_db,True
tt1634136,Violet & Daisy,"Action,Comedy,Crime",2011,17186,project_2_override,derived_from_db,True
tt1636826,Project X,"Comedy,Thriller",2012,54731865,project_2_override,derived_from_db,True
tt1637688,In Time,"Action,Sci-Fi,Thriller",2011,37520095,project_2_override,derived_from_db,True
tt1637706,Our Idiot Brother,"Comedy,Drama",2011,24816118,project_2_override,derived_from_db,True
tt1637725,Ted,Comedy,2012,218815487,project_2_override,derived_from_db,True
tt1638002,"Love, Rosie","Comedy,Romance",2014,20431,project_2_override,derived_from_db,True
tt1638355,The Man from U.N.C.L.E.,"Action,Adventure,Comedy",2015,45445109,project_2_override,derived_from_db,True
tt1638362,Client 9,Documentary,2010,189416,project_2_override,derived_from_db,True
tt1639901,A Screaming Man,Drama,2010,9862,project_2_override,derived_from_db,True
tt1640459,Hobo with a Shotgun,"Action,Adventure,Comedy",2011,703372,project_2_override,derived_from_db,True
tt1640680,Armadillo,"Documentary,War",2010,14566,project_2_override,derived_from_db,True
tt1641410,Terraferma,Drama,2011,19996,project_2_override,derived_from_db,True
tt1641975,Citadel,"Drama,Horror,Mystery",2012,13377,project_2_override,derived_from_db,True
tt1645080,The Art of Getting By,"Comedy,Drama,Family",2011,1430241,project_2_override,derived_from_db,True
tt1645089,Inside Job,"Crime,Documentary",2010,4312735,project_2_override,derived_from_db,True
tt1645131,Romeo and Juliet,"Drama,Romance",2013,1162635,project_2_override,derived_from_db,True
tt1645170,The Dictator,Comedy,2012,59650222,project_2_override,derived_from_db,True
tt1646971,How to Train Your Dragon 2,"Action,Adventure,Animation",2014,177002924,project_2_override,derived_from_db,True
tt1646975,Le Quattro Volte,Drama,2010,152530,project_2_override,derived_from_db,True
tt1646987,Wrath of the Titans,"Action,Adventure,Fantasy",2012,83670083,project_2_override,derived_from_db,True
tt1647668,Million Dollar Arm,"Biography,Drama,Family",2014,36457627,project_2_override,derived_from_db,True
tt1648179,Here Comes the Boom,"Action,Comedy,Sport",2012,45290318,project_2_override,derived_from_db,True
tt1648190,The Dark Tower,"Action,Adventure,Drama",2017,50701325,project_2_override,derived_from_db,True
tt1649419,The Impossible,"Drama,History,Thriller",2012,19019882,project_2_override,derived_from_db,True
tt1649780,"Peace, Love & Misunderstanding","Comedy,Drama,Music",2011,590700,project_2_override,derived_from_db,True
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,"Comedy,Family",2011,52698535,project_2_override,derived_from_db,True
tt1650062,Super 8,"Action,Sci-Fi,Thriller",2011,127004179,project_2_override,derived_from_db,True
tt1650453,I Wish,Drama,2011,145808,project_2_override,derived_from_db,True
tt1650554,Kick-Ass 2,"Action,Comedy,Crime",2013,28795985,project_2_override,derived_from_db,True
tt1653665,Goodbye Christopher Robin,"Biography,Drama,Family",2017,1735251,project_2_override,derived_from_db,True
tt1655420,My Week with Marilyn,"Biography,Drama",2011,14600347,project_2_override,derived_from_db,True
tt1655441,The Age of Adaline,"Drama,Fantasy,Romance",2015,42629776,project_2_override,derived_from_db,True
tt1655460,Wanderlust,"Comedy,Romance",2012,17450535,project_2_override,derived_from_db,True
tt1655461,Wild Oats,"Action,Adventure,Comedy",2016,40598,project_2_override,derived_from_db,True
tt1656190,Safe,"Action,Crime,Thriller",2012,17142080,project_2_override,derived_from_db,True
tt1657299,The Decoy Bride,"Comedy,Drama,Romance",2011,759,project_2_override,derived_from_db,True
tt1657510,Gimme Shelter,Drama,2013,1359910,project_2_override,derived_from_db,True
tt1657517,The Song of Names,"Drama,Music,Mystery",2019,1077584,project_2_override,derived_from_db,True
tt1658801,Freeheld,"Biography,Drama,Romance",2015,546201,project_2_override,derived_from_db,True
tt1659337,The Perks of Being a Wallflower,Drama,2012,17742948,project_2_override,derived_from_db,True
tt1660302,Our Children,"Crime,Drama",2012,23203,project_2_override,derived_from_db,True
tt1661275,Their Finest,"Comedy,Drama,Romance",2016,3603484,project_2_override,derived_from_db,True
tt1663143,Fun Size,"Adventure,Comedy,Crime",2012,9409538,project_2_override,derived_from_db,True
tt1663202,The Revenant,"Adventure,Drama,Western",2015,183637894,project_2_override,derived_from_db,True
tt1663207,Life of Crime,"Comedy,Crime",2013,265452,project_2_override,derived_from_db,True
tt1663662,Pacific Rim,"Action,Adventure,Sci-Fi",2013,101802906,project_2_override,derived_from_db,True
tt1666185,All Eyez on Me,"Biography,Drama,Music",2017,44922302,project_2_override,derived_from_db,True
tt1666186,Vampires Suck,"Comedy,Horror",2010,36661504,project_2_override,derived_from_db,True
tt1666801,The DUFF,"Comedy,Romance",2015,34030343,project_2_override,derived_from_db,True
tt1667307,Damsels in Distress,"Comedy,Drama,Romance",2011,1008455,project_2_override,derived_from_db,True
tt1667310,Deadfall,"Action,Adventure,Crime",2012,66351,project_2_override,derived_from_db,True
tt1667354,The Painted Bird,"Drama,Horror,Thriller",2019,1460,project_2_override,derived_from_db,True
tt1667889,Ice Age: Continental Drift,"Adventure,Animation,Comedy",2012,161321843,project_2_override,derived_from_db,True
tt1667905,This Is Not a Film,Documentary,2011,77016,project_2_override,derived_from_db,True
tt1668200,Sarah's Key,"Drama,War",2010,7693187,project_2_override,derived_from_db,True
tt1670345,Now You See Me,"Crime,Mystery,Thriller",2013,117723989,project_2_override,derived_from_db,True
tt1672845,Tonight You're Mine,"Comedy,Drama,Music",2011,6255,project_2_override,derived_from_db,True
tt1673697,The Sapphires,"Biography,Comedy,Drama",2012,2450867,project_2_override,derived_from_db,True
tt1673702,A Cat in Paris,"Adventure,Animation,Comedy",2010,309973,project_2_override,derived_from_db,True
tt1674057,All Together,"Comedy,Drama",2011,43180,project_2_override,derived_from_db,True
tt1674771,Entourage,"Comedy,Drama",2015,32363404,project_2_override,derived_from_db,True
tt1674773,Hannah Arendt,"Biography,Drama",2012,717205,project_2_override,derived_from_db,True
tt1674784,Trespass,"Crime,Drama,Mystery",2011,24094,project_2_override,derived_from_db,True
tt1675192,Take Shelter,"Drama,Thriller",2011,1730296,project_2_override,derived_from_db,True
tt1677082,Return,Drama,2011,16124,project_2_override,derived_from_db,True
tt1680059,Born to Be Wild,"Adventure,Documentary,Short",2011,25978556,project_2_override,derived_from_db,True
tt1682180,Stoker,"Drama,Mystery,Thriller",2013,1714221,project_2_override,derived_from_db,True
tt1683048,De Palma,"Biography,Documentary",2015,165237,project_2_override,derived_from_db,True
tt1686042,Girl on a Bicycle,"Comedy,Drama,Romance",2013,91401,project_2_override,derived_from_db,True
tt1686784,Flying Swords of Dragon Gate,"Action,Adventure",2011,170276,project_2_override,derived_from_db,True
tt1686821,Vampire Academy,"Action,Comedy,Drama",2014,7791979,project_2_override,derived_from_db,True
tt1690455,Dark Horse,"Comedy,Drama",2011,166228,project_2_override,derived_from_db,True
tt1690953,Despicable Me 2,"Adventure,Animation,Comedy",2013,368065385,project_2_override,derived_from_db,True
tt1691152,David Lynch: The Art Life,"Biography,Documentary",2016,171419,project_2_override,derived_from_db,True
tt1691916,Before I Fall,"Drama,Fantasy,Mystery",2017,12241122,project_2_override,derived_from_db,True
tt1691920,I Melt with You,Drama,2011,6361,project_2_override,derived_from_db,True
tt1692486,Carnage,"Comedy,Drama",2011,2547047,project_2_override,derived_from_db,True
tt1694020,The Guilt Trip,"Comedy,Drama",2012,37134215,project_2_override,derived_from_db,True
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy,Drama,Family",2014,66954149,project_2_override,derived_from_db,True
tt1699518,The Young Karl Marx,"Biography,Drama,History",2017,125659,project_2_override,derived_from_db,True
tt1700841,Sausage Party,"Adventure,Animation,Comedy",2016,97685686,project_2_override,derived_from_db,True
tt1702014,The Way He Looks,"Drama,Romance",2014,101451,project_2_override,derived_from_db,True
tt1702439,Safe Haven,"Drama,Romance,Thriller",2013,71349120,project_2_override,derived_from_db,True
tt1702443,Justin Bieber: Never Say Never,"Documentary,Music",2011,73013910,project_2_override,derived_from_db,True
tt1703148,The Hunter,"Adventure,Drama,Thriller",2011,176669,project_2_override,derived_from_db,True
tt1703957,Genius,"Biography,Drama",2016,1361045,project_2_override,derived_from_db,True
tt1703958,Ek Main Aur Ekk Tu,"Comedy,Drama,Romance",2012,1155545,project_2_override,derived_from_db,True
tt1706593,Chronicle,"Drama,Sci-Fi,Thriller",2012,64575175,project_2_override,derived_from_db,True
tt1706620,Snowpiercer,"Action,Sci-Fi,Thriller",2013,4563650,project_2_override,derived_from_db,True
tt1707386,Les Misérables,"Drama,Musical,Romance",2012,148809770,project_2_override,derived_from_db,True
tt1709143,The Last Days on Mars,"Adventure,Horror,Sci-Fi",2013,24084,project_2_override,derived_from_db,True
tt1710396,Joyful Noise,"Comedy,Drama,Music",2012,30932113,project_2_override,derived_from_db,True
tt1710417,Lola Versus,Comedy,2012,252603,project_2_override,derived_from_db,True
tt1711425,21 & Over,Comedy,2013,25682380,project_2_override,derived_from_db,True
tt1711525,Office Christmas Party,Comedy,2016,54767494,project_2_override,derived_from_db,True
tt1712261,Triple 9,"Action,Crime,Drama",2016,12639297,project_2_override,derived_from_db,True
tt1713476,The Bay,"Horror,Sci-Fi,Thriller",2012,30668,project_2_override,derived_from_db,True
tt1714206,The Spectacular Now,"Drama,Romance",2013,6854611,project_2_override,derived_from_db,True
tt1716772,The Inbetweeners Movie,Comedy,2011,36000,project_2_override,derived_from_db,True
tt1716777,People Like Us,"Comedy,Drama",2012,12434778,project_2_override,derived_from_db,True
tt1719071,Another Happy Day,"Comedy,Drama",2011,8464,project_2_override,derived_from_db,True
tt1723121,We're the Millers,"Comedy,Crime",2013,150394119,project_2_override,derived_from_db,True
tt1723811,Shame,Drama,2011,3909002,project_2_override,derived_from_db,True
tt1726592,Before I Go to Sleep,"Drama,Mystery,Thriller",2014,3242457,project_2_override,derived_from_db,True
tt1726669,Killer Joe,"Crime,Drama,Thriller",2011,1987762,project_2_override,derived_from_db,True
tt1727388,The Way Way Back,"Comedy,Drama",2013,21506546,project_2_override,derived_from_db,True
tt1727776,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror",2015,3703046,project_2_override,derived_from_db,True
tt1730768,The Zookeeper's Wife,"Biography,Drama,History",2017,17571660,project_2_override,derived_from_db,True
tt1731141,Ender's Game,"Action,Adventure,Sci-Fi",2013,61737191,project_2_override,derived_from_db,True
tt1731697,The Lords of Salem,"Horror,Thriller",2012,1165882,project_2_override,derived_from_db,True
tt1731701,Barely Lethal,"Action,Comedy",2015,6075,project_2_override,derived_from_db,True
tt1735898,Snow White and the Huntsman,"Action,Adventure,Drama",2012,155332381,project_2_override,derived_from_db,True
tt1740707,Trollhunter,"Drama,Fantasy,Thriller",2010,253444,project_2_override,derived_from_db,True
tt1740710,Mere Brother Ki Dulhan,"Comedy,Drama,Family",2011,496172,project_2_override,derived_from_db,True
tt1742044,Jersey Boys,"Biography,Drama,Music",2014,47047013,project_2_override,derived_from_db,True
tt1742334,Sabotage,"Action,Crime,Drama",2014,10508518,project_2_override,derived_from_db,True
tt1742336,Your Sister's Sister,"Comedy,Drama,Romance",2011,1636190,project_2_override,derived_from_db,True
tt1742650,I Don't Know How She Does It,"Comedy,Family,Romance",2011,9662284,project_2_override,derived_from_db,True
tt1745960,Top Gun: Maverick,"Action,Drama",2022,718732821,project_2_override,derived_from_db,True
tt1748179,Red Lights,"Drama,Fantasy,Mystery",2012,52624,project_2_override,derived_from_db,True
tt1748207,Sound of My Voice,"Drama,Mystery,Sci-Fi",2011,408015,project_2_override,derived_from_db,True
tt1753383,A Dog's Purpose,"Adventure,Comedy,Drama",2017,64508620,project_2_override,derived_from_db,True
tt1753813,"Farewell, My Queen","Drama,History,Romance",2012,1597998,project_2_override,derived_from_db,True
tt1754656,The Little Prince,"Adventure,Animation,Comedy",2015,1339152,project_2_override,derived_from_db,True
tt1758595,Diana,"Biography,Drama,Romance",2013,335359,project_2_override,derived_from_db,True
tt1758795,The To Do List,"Comedy,Romance",2013,3491669,project_2_override,derived_from_db,True
tt1758810,The Snowman,"Crime,Drama,Horror",2017,6700035,project_2_override,derived_from_db,True
tt1758830,This Is 40,"Comedy,Drama,Romance",2012,67544505,project_2_override,derived_from_db,True
tt1759744,Charlie Says,"Biography,Crime,Drama",2018,40685,project_2_override,derived_from_db,True
tt1763303,The First Time,"Comedy,Drama,Romance",2012,22836,project_2_override,derived_from_db,True
tt1764183,Arbitrage,"Drama,Thriller",2012,7919574,project_2_override,derived_from_db,True
tt1764234,Killing Them Softly,"Crime,Drama,Thriller",2012,15026056,project_2_override,derived_from_db,True
tt1767372,She's Funny That Way,"Comedy,Drama",2014,111996,project_2_override,derived_from_db,True
tt1767382,Silent House,"Horror,Thriller",2011,12754783,project_2_override,derived_from_db,True
tt1772288,Danny Collins,"Comedy,Drama,Music",2015,5637066,project_2_override,derived_from_db,True
tt1772341,Wreck-It Ralph,"Adventure,Animation,Comedy",2012,189422889,project_2_override,derived_from_db,True
tt1772424,Where Do We Go Now?,"Comedy,Drama",2011,531997,project_2_override,derived_from_db,True
tt1772925,Jiro Dreams of Sushi,Documentary,2011,2552478,project_2_override,derived_from_db,True
tt1778304,Paranormal Activity 3,"Horror,Mystery,Thriller",2011,104028807,project_2_override,derived_from_db,True
tt1780798,Clown,"Fantasy,Horror,Thriller",2014,55007,project_2_override,derived_from_db,True
tt1780967,Seberg,"Biography,Drama,History",2019,434702,project_2_override,derived_from_db,True
tt1781769,Anna Karenina,"Drama,Romance",2012,12816367,project_2_override,derived_from_db,True
tt1785635,The Vault,"Crime,Horror,Mystery",2017,5728,project_2_override,derived_from_db,True
tt1787660,Being Elmo: A Puppeteer's Journey,"Biography,Documentary",2011,304052,project_2_override,derived_from_db,True
tt1787988,Talaash,"Crime,Drama,Mystery",2012,2871956,project_2_override,derived_from_db,True
tt1790864,The Maze Runner,"Action,Mystery,Sci-Fi",2014,102427862,project_2_override,derived_from_db,True
tt1790885,Zero Dark Thirty,"Drama,History,Thriller",2012,95720716,project_2_override,derived_from_db,True
tt1790886,The Campaign,Comedy,2012,86907746,project_2_override,derived_from_db,True
tt1791528,Inherent Vice,"Comedy,Crime,Drama",2014,8110975,project_2_override,derived_from_db,True
tt1792647,Cirque du Soleil: Worlds Away,Fantasy,2012,12512862,project_2_override,derived_from_db,True
tt1798684,Southpaw,"Action,Drama,Sport",2015,52421953,project_2_override,derived_from_db,True
tt1800241,American Hustle,"Crime,Drama",2013,150117807,project_2_override,derived_from_db,True
tt1800246,That Awkward Moment,"Comedy,Romance",2014,26068955,project_2_override,derived_from_db,True
tt1800302,Gold,"Biography,Crime,Drama",2016,7227038,project_2_override,derived_from_db,True
tt1800741,Step Up Revolution,"Drama,Music,Romance",2012,35074677,project_2_override,derived_from_db,True
tt1801552,Gotti,"Biography,Crime,Drama",2018,4343227,project_2_override,derived_from_db,True
tt1805297,The Women on the 6th Floor,Comedy,2010,719823,project_2_override,derived_from_db,True
tt1809398,Unbroken,"Biography,Drama,Sport",2014,115637895,project_2_override,derived_from_db,True
tt1814621,Admission,"Comedy,Drama,Romance",2013,18007317,project_2_override,derived_from_db,True
tt1815862,After Earth,"Action,Adventure,Drama",2013,60522097,project_2_override,derived_from_db,True
tt1816518,Ernest & Celestine,"Adventure,Animation,Comedy",2012,262075,project_2_override,derived_from_db,True
tt1820488,War Witch,"Drama,War",2012,70544,project_2_override,derived_from_db,True
tt1821549,Nebraska,Drama,2013,17654912,project_2_override,derived_from_db,True
tt1821593,Rundskop,"Crime,Drama",2011,151840,project_2_override,derived_from_db,True
tt1821658,The Nut Job,"Adventure,Animation,Comedy",2014,64251541,project_2_override,derived_from_db,True
tt1821694,RED 2,"Action,Comedy,Crime",2013,53262560,project_2_override,derived_from_db,True
tt1823664,Annie,"Comedy,Drama,Family",2014,85911262,project_2_override,derived_from_db,True
tt1823672,Chappie,"Action,Crime,Drama",2015,31569268,project_2_override,derived_from_db,True
tt1824254,We Steal Secrets: The Story of WikiLeaks,Documentary,2013,166243,project_2_override,derived_from_db,True
tt1825157,The Double,"Comedy,Drama,Mystery",2013,200406,project_2_override,derived_from_db,True
tt1827487,Once Upon a Time in Anatolia,"Crime,Drama,Thriller",2011,152408,project_2_override,derived_from_db,True
tt1827512,The Kid with a Bike,Drama,2011,1470000,project_2_override,derived_from_db,True
tt1829012,Passion,"Drama,Mystery,Thriller",2012,92181,project_2_override,derived_from_db,True
tt1832382,A Separation,Drama,2011,7099055,project_2_override,derived_from_db,True
tt1833116,The Informer,"Action,Crime,Drama",2019,300460,project_2_override,derived_from_db,True
tt1833673,Dhoom 3,"Action,Crime,Thriller",2013,8031955,project_2_override,derived_from_db,True
tt1837703,The Fifth Estate,"Biography,Crime,Drama",2013,3255008,project_2_override,derived_from_db,True
tt1837709,Winter's Tale,"Drama,Fantasy,Mystery",2014,12600231,project_2_override,derived_from_db,True
tt1838544,Gone,"Action,Adventure,Mystery",2012,11682205,project_2_override,derived_from_db,True
tt1838556,Honest Thief,"Action,Crime,Drama",2020,14163574,project_2_override,derived_from_db,True
tt1838571,Juan of the Dead,"Action,Comedy,Horror",2011,18000,project_2_override,derived_from_db,True
tt1840309,Divergent,"Action,Adventure,Drama",2014,150947895,project_2_override,derived_from_db,True
tt1840417,The Words,"Drama,Mystery,Romance",2012,11494838,project_2_override,derived_from_db,True
tt1843287,Like Someone in Love,Drama,2012,239056,project_2_override,derived_from_db,True
tt1843866,Captain America: The Winter Soldier,"Action,Adventure,Sci-Fi",2014,259766572,project_2_override,derived_from_db,True
tt1847731,Tomboy,Drama,2011,129834,project_2_override,derived_from_db,True
tt1847746,The German Doctor,"Drama,Thriller",2013,418392,project_2_override,derived_from_db,True
tt1850457,Sisters,Comedy,2015,87044645,project_2_override,derived_from_db,True
tt1853739,You're Next,"Drama,Horror,Mystery",2011,18494006,project_2_override,derived_from_db,True
tt1854236,Love Is All You Need,"Comedy,Drama,Romance",2012,1631709,project_2_override,derived_from_db,True
tt1854513,Blancanieves,"Drama,Fantasy",2012,279735,project_2_override,derived_from_db,True
tt1855199,End of Watch,"Action,Crime,Drama",2012,41003371,project_2_override,derived_from_db,True
tt1855325,Resident Evil: Retribution,"Action,Horror,Sci-Fi",2012,42345531,project_2_override,derived_from_db,True
tt1855401,Tim and Eric's Billion Dollar Movie,Comedy,2012,201436,project_2_override,derived_from_db,True
tt1860213,Dirty Grandpa,Comedy,2016,35593113,project_2_override,derived_from_db,True
tt1860353,Turbo,"Adventure,Animation,Comedy",2013,83028128,project_2_override,derived_from_db,True
tt1860355,Undefeated,"Documentary,Sport",2011,562218,project_2_override,derived_from_db,True
tt1860357,Deepwater Horizon,"Action,Drama,History",2016,61433527,project_2_override,derived_from_db,True
tt1862079,Safety Not Guaranteed,"Adventure,Comedy,Drama",2012,4010957,project_2_override,derived_from_db,True
tt1866249,The Sessions,"Biography,Comedy,Drama",2012,6002451,project_2_override,derived_from_db,True
tt1867093,The Samaritan,"Crime,Drama,Thriller",2012,2521,project_2_override,derived_from_db,True
tt1870529,Won't Back Down,Drama,2012,5310554,project_2_override,derived_from_db,True
tt1872181,The Amazing Spider-Man 2,"Action,Adventure,Sci-Fi",2014,202853933,project_2_override,derived_from_db,True
tt1872194,The Judge,"Crime,Drama,Mystery",2014,47119388,project_2_override,derived_from_db,True
tt1872818,Liberal Arts,"Comedy,Drama,Romance",2012,327345,project_2_override,derived_from_db,True
tt1877830,The Batman,"Action,Crime,Drama",2022,369345583,project_2_override,derived_from_db,True
tt1877832,X-Men: Days of Future Past,"Action,Adventure,Sci-Fi",2014,233921534,project_2_override,derived_from_db,True
tt1878841,The Darkness,"Horror,Thriller",2016,10753574,project_2_override,derived_from_db,True
tt1878870,The Edge of Seventeen,"Comedy,Drama,Romance",2016,14431633,project_2_override,derived_from_db,True
tt1883180,A Pigeon Sat on a Branch Reflecting on Existence,"Comedy,Drama,Fantasy",2014,222989,project_2_override,derived_from_db,True
tt1893256,Redemption,"Action,Crime,Drama",2013,36895,project_2_override,derived_from_db,True
tt1893269,Kusama: Infinity,Documentary,2018,360931,project_2_override,derived_from_db,True
tt1894476,How I Live Now,"Action,Adventure,Drama",2013,60213,project_2_override,derived_from_db,True
tt1895587,Spotlight,"Biography,Crime,Drama",2015,45055776,project_2_override,derived_from_db,True
tt1899353,The Raid: Redemption,"Action,Crime,Thriller",2011,4105187,project_2_override,derived_from_db,True
tt1904996,Parker,"Action,Crime,Thriller",2013,17616641,project_2_override,derived_from_db,True
tt1907668,Flight,"Drama,Thriller",2012,93772375,project_2_override,derived_from_db,True
tt1911644,The Call,"Drama,Thriller",2013,51872378,project_2_override,derived_from_db,True
tt1911658,Penguins of Madagascar,"Action,Adventure,Animation",2014,83850911,project_2_override,derived_from_db,True
tt1912398,God Bless America,"Comedy,Crime,Drama",2011,122550,project_2_override,derived_from_db,True
tt1920849,Bachelorette,"Comedy,Romance",2012,447954,project_2_override,derived_from_db,True
tt1921064,Pompeii,"Action,Adventure,Drama",2014,23219748,project_2_override,derived_from_db,True
tt1922612,Glee: The 3D Concert Movie,"Comedy,Documentary,Music",2011,11862398,project_2_override,derived_from_db,True
tt1922645,The Fairy,"Comedy,Drama",2011,38399,project_2_override,derived_from_db,True
tt1922777,Sinister,"Horror,Mystery,Thriller",2012,48086903,project_2_override,derived_from_db,True
tt1924245,Cry Macho,Drama,2021,10310734,project_2_override,derived_from_db,True
tt1924429,Trance,"Crime,Drama,Mystery",2013,2328743,project_2_override,derived_from_db,True
tt1924435,Let's Be Cops,"Action,Comedy,Crime",2014,82390774,project_2_override,derived_from_db,True
tt1930546,Arthur Newman,"Comedy,Drama",2012,207853,project_2_override,derived_from_db,True
