"movie_id","movie_name","genre","year"
"tt1458175","The Next Three Days","Action,Crime,Drama","2010"
"tt14614892","Dragon Ball Super: Super Hero","Action,Adventure,Animation","2022"
"tt1462758","Buried","Drama,Mystery,Thriller","2010"
"tt1462769","The Odd Life of Timothy Green","Comedy,Drama,Family","2012"
"tt1464174","Big Mommas: Like Father, Like Son","Action,Comedy,Crime","2011"
"tt1464335","Uncharted","Action,Adventure","2022"
"tt1464540","I Am Number Four","Action,Adventure,Sci-Fi","2011"
"tt1465522","Tucker and Dale vs Evil","Comedy,Horror","2010"
"tt1469304","Baywatch","Action,Comedy,Crime","2017"
"tt1470827","Monsters","Adventure,Drama,Romance","2010"
"tt1473063","The Well Digger's Daughter","Comedy,Drama,Romance","2011"
"tt1473832","Bridget Jones's Baby","Comedy,Drama,Romance","2016"
"tt1474276","Summer Wars","Action,Adventure,Animation","2009"
"tt1477715","This Is It","Documentary,Music","2009"
"tt1477837","Cedar Rapids","Comedy","2011"
"tt1478839","The Art of Racing in the Rain","Comedy,Drama,Romance","2019"
"tt1478964","Attack the Block","Action,Adventure,Comedy","2011"
"tt1480656","Cosmopolis","Crime,Drama,Mystery","2012"
"tt1481572","Happythankyoumoreplease","Comedy,Drama,Romance","2010"
"tt1483013","Oblivion","Action,Adventure,Sci-Fi","2013"
"tt1486185","Red Riding Hood","Fantasy,Horror,Mystery","2011"
"tt1486192","The Raven","Crime,Drama,Mystery","2012"
"tt1486834","What If","Comedy,Romance","2013"
"tt1487118","Chalet Girl","Comedy,Romance,Sport","2011"
"tt1488555","The Change-Up","Comedy,Fantasy","2011"
"tt1489887","Booksmart","Comedy","2019"
"tt1489889","Central Intelligence","Action,Comedy,Crime","2016"
"tt1491044","The Iceman","Biography,Crime,Drama","2012"
"tt1496025","Underworld: Awakening","Action,Fantasy,Thriller","2012"
"tt1499658","Horrible Bosses","Comedy,Crime","2011"
"tt1502397","Bad Boys for Life","Action,Comedy,Crime","2020"
"tt1502404","Drive Angry","Action,Comedy,Crime","2011"
"tt1502712","Fantastic Four","Action,Adventure,Sci-Fi","2015"
"tt1503777","Ill?gal","Drama","2010"
"tt1506999","Haywire","Action,Drama,Thriller","2011"
"tt1508675","Le Havre","Comedy,Drama","2011"
"tt15096796","Monster Family 2","Animation,Comedy,Family","2021"
"tt1509767","The Three Musketeers","Action,Adventure,Fantasy","2011"
"tt15109082","The Quiet Girl","Drama","2022"
"tt15115280","Sundown","Drama,Mystery","2021"
"tt1512235","Super","Action,Comedy,Crime","2010"
"tt1515091","Sherlock Holmes: A Game of Shadows","Action,Adventure,Mystery","2011"
"tt1517260","The Host","Action,Adventure,Drama","2013"
"tt1517489","Spy Kids: All the Time in the World","Action,Adventure,Comedy","2011"
"tt1518812","Meek's Cutoff","Adventure,Drama,Thriller","2010"
"tt1524137","Contraband","Action,Adventure,Crime","2012"
"tt1524930","Vacation","Adventure,Comedy","2015"
"tt1527788","The Man from Nowhere","Action,Crime,Drama","2010"
"tt1528071","Horns","Comedy,Fantasy,Horror","2013"
"tt1528100","Exodus: Gods and Kings","Action,Adventure,Drama","2014"
"tt1528854","Daddy's Home","Comedy,Family","2015"
"tt1531663","Everything Must Go","Comedy,Drama","2010"
"tt1532503","Beginners","Comedy,Drama,Romance","2010"
"tt1535108","Elysium","Action,Drama,Sci-Fi","2013"
"tt1535109","Captain Phillips","Action,Biography,Crime","2013"
"tt1535438","Hope Springs","Comedy,Drama,Romance","2012"
"tt1535612","The Son of No One","Action,Crime,Drama","2011"
"tt1536044","Paranormal Activity 2","Horror,Mystery","2010"
"tt1538403","The Mortal Instruments: City of Bones","Action,Adventure,Fantasy","2013"
"tt1540011","Blair Witch","Horror,Mystery,Thriller","2016"
"tt1540128","Playing for Keeps","Comedy,Romance,Sport","2012"
"tt1540133","The Guard","Comedy,Crime,Thriller","2011"
"tt1542344","127 Hours","Biography,Drama","2010"
"tt1547230","Judy Moody and the Not Bummer Summer","Comedy,Family","2011"
"tt1547234","Premium Rush","Action,Thriller","2012"
"tt1549572","Another Earth","Drama,Romance,Sci-Fi","2011"
"tt1554091","A Better Life","Drama,Romance","2011"
"tt1555064","Country Strong","Drama,Music","2010"
"tt1555149","Elite Squad: The Enemy Within","Crime,Drama,Thriller","2010"
"tt1559547","Beautiful Creatures","Drama,Fantasy,Romance","2013"
"tt1560139","Boy","Comedy,Drama","2010"
"tt1560220","Zombieland: Double Tap","Action,Comedy,Horror","2019"
"tt1560985","The Devil Inside","Horror","2012"
"tt1562872","Zindagi Na Milegi Dobara","Comedy,Drama,Musical","2011"
"tt1563738","One Day","Drama,Romance","2011"
"tt1563742","Overboard","Comedy,Romance","2018"
"tt1564367","Just Go with It","Comedy,Romance","2011"
"tt1564585","Skyline","Action,Sci-Fi,Thriller","2010"
"tt1566501","For Greater Glory: The True Story of Cristiada","Drama,History,War","2012"
"tt1566648","Waiting for Superman","Documentary","2010"
"tt1568338","Man on a Ledge","Action,Crime,Thriller","2012"
"tt1568346","The Girl with the Dragon Tattoo","Crime,Drama,Mystery","2011"
"tt1568911","War Horse","Adventure,Drama,History","2011"
"tt1571222","A Dangerous Method","Biography,Drama,Romance","2011"
"tt1571249","The Skeleton Twins","Comedy,Drama,Romance","2014"
"tt15721650","Eiga Go-Toubun no Hanayome","Animation,Comedy,Drama","2022"
"tt1572315","Texas Chainsaw 3D","Crime,Drama,Horror","2013"
"tt1572491","The Last Circus","Comedy,Drama,Horror","2010"
"tt1572769","Countdown to Zero","Documentary","2010"
"tt1578275","The Dilemma","Comedy,Drama","2011"
"tt15791034","Barbarian","Horror,Mystery,Thriller","2022"
"tt1582248","Puncture","Biography,Drama,Mystery","2011"
"tt1582271","The Good Doctor","Drama,Mystery,Thriller","2011"
"tt1582507","House at the End of the Street","Drama,Horror,Mystery","2012"
"tt1583420","Larry Crowne","Comedy,Drama,Romance","2011"
"tt1583421","G.I. Joe: Retaliation","Action,Adventure,Sci-Fi","2013"
"tt15838850","The Roundup","Action,Crime,Thriller","2022"
"tt1584016","Catfish","Documentary,Drama,Mystery","2010"
"tt1586265","What to Expect When You're Expecting","Comedy,Drama,Romance","2012"
"tt1588170","I Saw the Devil","Action,Thriller","2010"
"tt1588173","Warm Bodies","Action,Comedy,Horror","2013"
"tt1588334","Jeff, Who Lives at Home","Comedy,Drama","2011"
"tt1588337","Of Gods and Men","Drama,History","2010"
"tt1592281","Take This Waltz","Comedy,Drama","2011"
"tt1594972","Norm of the North","Adventure,Animation,Comedy","2015"
"tt1595656","To the Wonder","Drama,Romance","2012"
"tt1596345","Pawn Sacrifice","Biography,Drama,History","2014"
"tt1596350","This Means War","Action,Comedy,Romance","2012"
"tt1596363","The Big Short","Biography,Comedy,Drama","2015"
"tt1596365","The Woman in Black","Drama,Fantasy,Horror","2012"
"tt1596557","The Tiger Rising","Family","2022"
"tt1598642","Z for Zachariah","Drama,Romance,Sci-Fi","2015"
"tt1598778","Contagion","Drama,Thriller","2011"
"tt1598822","New Year's Eve","Comedy,Romance","2011"
"tt1599348","Safe House","Action,Thriller","2012"
"tt1599975","The Princess of Montpensier","Action,Drama,History","2010"
"tt1600195","Abduction","Action,Drama,Mystery","2011"
"tt1600196","The Drop","Crime,Drama,Mystery","2014"
"tt1600524","Heartbeats","Comedy,Drama,Romance","2010"
"tt1601913","The Grey","Action,Adventure,Drama","2011"
"tt1604171","Prom","Comedy,Drama,Family","2011"
"tt1605630","American Reunion","Comedy","2012"
"tt1605769","The Monk","Drama,Mystery,Thriller","2011"
"tt1605783","Midnight in Paris","Comedy,Fantasy,Romance","2011"
"tt1605798","Effie Gray","Biography,Drama,Romance","2014"
"tt1606378","A Good Day to Die Hard","Action,Thriller","2013"
"tt1606389","The Vow","Drama,Romance","2012"
"tt1606392","Win Win","Comedy,Drama,Sport","2011"
"tt1608290","Zoolander 2","Action,Adventure,Comedy","2016"
"tt1611224","Abraham Lincoln: Vampire Hunter","Action,Fantasy,Horror","2012"
"tt1612774","Rubber","Comedy,Fantasy,Horror","2010"
"tt1615065","Savages","Crime,Drama,Thriller","2012"
"tt1615147","Margin Call","Drama,Thriller","2011"
"tt1615918","Alvin and the Chipmunks: Chipwrecked","Adventure,Animation,Comedy","2011"
"tt1616195","J. Edgar","Biography,Drama,Romance","2011"
"tt1617661","Jupiter Ascending","Action,Adventure,Animation","2015"
"tt16183464","One Piece Film: Red","Action,Adventure,Animation","2022"
"tt1618442","The Last Witch Hunter","Action,Adventure,Fantasy","2015"
"tt1618447","Goodbye First Love","Drama,Romance","2011"
"tt1619029","Jackie","Biography,Drama","2016"
"tt1620680","A Wrinkle in Time","Adventure,Drama,Family","2018"
"tt1620935","Bleed for This","Biography,Drama,Sport","2016"
"tt1621039","Free Birds","Adventure,Animation,Comedy","2013"
"tt1621045","Think Like a Man","Comedy,Romance","2012"
"tt1621444","Bill Cunningham: New York","Biography,Documentary,History","2010"
"tt1622547","30 Minutes or Less","Action,Comedy,Crime","2011"
"tt16227014","Fire of Love","Biography,Documentary","2022"
"tt1622979","Final Destination 5","Horror,Thriller","2011"
"tt1623008","The Arbor","Biography,Documentary,Drama","2010"
"tt1623205","Oz the Great and Powerful","Adventure,Family,Fantasy","2013"
"tt1623288","ParaNorman","Adventure,Animation,Comedy","2012"
"tt1625346","Young Adult","Comedy,Drama","2011"
"tt1626146","Hector and the Search for Happiness","Adventure,Comedy,Drama","2014"
"tt1628841","Independence Day: Resurgence","Action,Adventure,Sci-Fi","2016"
"tt1629705","Blackthorn","Action,Adventure,Drama","2011"
"tt1629757","Chasing Mavericks","Biography,Drama,Sport","2012"
"tt1630029","Avatar: The Way of Water","Action,Adventure,Animation","2022"
"tt1632708","Friends with Benefits","Comedy,Romance","2011"
"tt1633356","Shark Night","Action,Horror,Thriller","2011"
"tt1634106","Bloodshot","Action,Adventure,Sci-Fi","2020"
"tt1634122","Johnny English Reborn","Action,Adventure,Comedy","2011"
"tt1634136","Violet & Daisy","Action,Comedy,Crime","2011"
"tt1636826","Project X","Comedy,Thriller","2012"
"tt1637688","In Time","Action,Sci-Fi,Thriller","2011"
"tt1637706","Our Idiot Brother","Comedy,Drama","2011"
"tt1637725","Ted","Comedy","2012"
"tt1638002","Love, Rosie","Comedy,Romance","2014"
"tt1638355","The Man from U.N.C.L.E.","Action,Adventure,Comedy","2015"
"tt1638362","Client 9","Documentary","2010"
"tt1639901","A Screaming Man","Drama","2010"
"tt1640459","Hobo with a Shotgun","Action,Adventure,Comedy","2011"
"tt1640680","Armadillo","Documentary,War","2010"
"tt1641410","Terraferma","Drama","2011"
"tt1641975","Citadel","Drama,Horror,Mystery","2012"
"tt1645080","The Art of Getting By","Comedy,Drama,Family","2011"
"tt1645089","Inside Job","Crime,Documentary","2010"
"tt1645131","Romeo and Juliet","Drama,Romance","2013"
"tt1645170","The Dictator","Comedy","2012"
"tt1646971","How to Train Your Dragon 2","Action,Adventure,Animation","2014"
"tt1646975","Le Quattro Volte","Drama","2010"
"tt1646987","Wrath of the Titans","Action,Adventure,Fantasy","2012"
"tt1647668","Million Dollar Arm","Biography,Drama,Family","2014"
"tt1648179","Here Comes the Boom","Action,Comedy,Sport","2012"
"tt1648190","The Dark Tower","Action,Adventure,Drama","2017"
"tt1649419","The Impossible","Drama,History,Thriller","2012"
"tt1649780","Peace, Love & Misunderstanding","Comedy,Drama,Music","2011"
"tt1650043","Diary of a Wimpy Kid: Rodrick Rules","Comedy,Family","2011"
"tt1650062","Super 8","Action,Sci-Fi,Thriller","2011"
"tt1650453","I Wish","Drama","2011"
"tt1650554","Kick-Ass 2","Action,Comedy,Crime","2013"
"tt1653665","Goodbye Christopher Robin","Biography,Drama,Family","2017"
"tt1655420","My Week with Marilyn","Biography,Drama","2011"
"tt1655441","The Age of Adaline","Drama,Fantasy,Romance","2015"
"tt1655460","Wanderlust","Comedy,Romance","2012"
"tt1655461","Wild Oats","Action,Adventure,Comedy","2016"
"tt1656190","Safe","Action,Crime,Thriller","2012"
"tt1657299","The Decoy Bride","Comedy,Drama,Romance","2011"
"tt1657510","Gimme Shelter","Drama","2013"
"tt1657517","The Song of Names","Drama,Music,Mystery","2019"
"tt1658801","Freeheld","Biography,Drama,Romance","2015"
"tt1659337","The Perks of Being a Wallflower","Drama","2012"
"tt1660302","Our Children","Crime,Drama","2012"
"tt1661275","Their Finest","Comedy,Drama,Romance","2016"
"tt1663143","Fun Size","Adventure,Comedy,Crime","2012"
"tt1663202","The Revenant","Adventure,Drama,Western","2015"
"tt1663207","Life of Crime","Comedy,Crime","2013"
"tt1663662","Pacific Rim","Action,Adventure,Sci-Fi","2013"
"tt1666185","All Eyez on Me","Biography,Drama,Music","2017"
"tt1666186","Vampires Suck","Comedy,Horror","2010"
"tt1666801","The DUFF","Comedy,Romance","2015"
"tt1667307","Damsels in Distress","Comedy,Drama,Romance","2011"
"tt1667310","Deadfall","Action,Adventure,Crime","2012"
"tt1667354","The Painted Bird","Drama,Horror,Thriller","2019"
"tt1667889","Ice Age: Continental Drift","Adventure,Animation,Comedy","2012"
"tt1667905","This Is Not a Film","Documentary","2011"
"tt1668200","Sarah's Key","Drama,War","2010"
"tt1670345","Now You See Me","Crime,Mystery,Thriller","2013"
"tt1672845","Tonight You're Mine","Comedy,Drama,Music","2011"
"tt1673697","The Sapphires","Biography,Comedy,Drama","2012"
"tt1673702","A Cat in Paris","Adventure,Animation,Comedy","2010"
"tt1674057","All Together","Comedy,Drama","2011"
"tt1674771","Entourage","Comedy,Drama","2015"
"tt1674773","Hannah Arendt","Biography,Drama","2012"
"tt1674784","Trespass","Crime,Drama,Mystery","2011"
"tt1675192","Take Shelter","Drama,Thriller","2011"
"tt1677082","Return","Drama","2011"
"tt1680059","Born to Be Wild","Adventure,Documentary,Short","2011"
"tt1682180","Stoker","Drama,Mystery,Thriller","2013"
"tt1683048","De Palma","Biography,Documentary","2015"
"tt1686042","Girl on a Bicycle","Comedy,Drama,Romance","2013"
"tt1686784","Flying Swords of Dragon Gate","Action,Adventure","2011"
"tt1686821","Vampire Academy","Action,Comedy,Drama","2014"
"tt1690455","Dark Horse","Comedy,Drama","2011"
"tt1690953","Despicable Me 2","Adventure,Animation,Comedy","2013"
"tt1691152","David Lynch: The Art Life","Biography,Documentary","2016"
"tt1691916","Before I Fall","Drama,Fantasy,Mystery","2017"
"tt1691920","I Melt with You","Drama","2011"
"tt1692486","Carnage","Comedy,Drama","2011"
"tt1694020","The Guilt Trip","Comedy,Drama","2012"
"tt1698641","Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy,Drama,Family","2014"
"tt1699518","The Young Karl Marx","Biography,Drama,History","2017"
"tt1700841","Sausage Party","Adventure,Animation,Comedy","2016"
"tt1702014","The Way He Looks","Drama,Romance","2014"
"tt1702439","Safe Haven","Drama,Romance,Thriller","2013"
"tt1702443","Justin Bieber: Never Say Never","Documentary,Music","2011"
"tt1703148","The Hunter","Adventure,Drama,Thriller","2011"
"tt1703957","Genius","Biography,Drama","2016"
"tt1703958","Ek Main Aur Ekk Tu","Comedy,Drama,Romance","2012"
"tt1706593","Chronicle","Drama,Sci-Fi,Thriller","2012"
"tt1706620","Snowpiercer","Action,Sci-Fi,Thriller","2013"
"tt1707386","Les Mis?rables","Drama,Musical,Romance","2012"
"tt1709143","The Last Days on Mars","Adventure,Horror,Sci-Fi","2013"
"tt1710396","Joyful Noise","Comedy,Drama,Music","2012"
"tt1710417","Lola Versus","Comedy","2012"
"tt1711425","21 & Over","Comedy","2013"
"tt1711525","Office Christmas Party","Comedy","2016"
"tt1712261","Triple 9","Action,Crime,Drama","2016"
"tt1713476","The Bay","Horror,Sci-Fi,Thriller","2012"
"tt1714206","The Spectacular Now","Drama,Romance","2013"
"tt1716772","The Inbetweeners Movie","Comedy","2011"
"tt1716777","People Like Us","Comedy,Drama","2012"
"tt1719071","Another Happy Day","Comedy,Drama","2011"
"tt1723121","We're the Millers","Comedy,Crime","2013"
"tt1723811","Shame","Drama","2011"
"tt1726592","Before I Go to Sleep","Drama,Mystery,Thriller","2014"
"tt1726669","Killer Joe","Crime,Drama,Thriller","2011"
"tt1727388","The Way Way Back","Comedy,Drama","2013"
"tt1727776","Scouts Guide to the Zombie Apocalypse","Action,Comedy,Horror","2015"
"tt1730768","The Zookeeper's Wife","Biography,Drama,History","2017"
"tt1731141","Ender's Game","Action,Adventure,Sci-Fi","2013"
"tt1731697","The Lords of Salem","Horror,Thriller","2012"
"tt1731701","Barely Lethal","Action,Comedy","2015"
"tt1735898","Snow White and the Huntsman","Action,Adventure,Drama","2012"
"tt1740707","Trollhunter","Drama,Fantasy,Thriller","2010"
"tt1740710","Mere Brother Ki Dulhan","Comedy,Drama,Family","2011"
"tt1742044","Jersey Boys","Biography,Drama,Music","2014"
"tt1742334","Sabotage","Action,Crime,Drama","2014"
"tt1742336","Your Sister's Sister","Comedy,Drama,Romance","2011"
"tt1742650","I Don't Know How She Does It","Comedy,Family,Romance","2011"
"tt1745960","Top Gun: Maverick","Action,Drama","2022"
"tt1748179","Red Lights","Drama,Fantasy,Mystery","2012"
"tt1748207","Sound of My Voice","Drama,Mystery,Sci-Fi","2011"
"tt1753383","A Dog's Purpose","Adventure,Comedy,Drama","2017"
"tt1753813","Farewell, My Queen","Drama,History,Romance","2012"
"tt1754656","The Little Prince","Adventure,Animation,Comedy","2015"
"tt1758595","Diana","Biography,Drama,Romance","2013"
"tt1758795","The To Do List","Comedy,Romance","2013"
"tt1758810","The Snowman","Crime,Drama,Horror","2017"
"tt1758830","This Is 40","Comedy,Drama,Romance","2012"
"tt1759744","Charlie Says","Biography,Crime,Drama","2018"
"tt1763303","The First Time","Comedy,Drama,Romance","2012"
"tt1764183","Arbitrage","Drama,Thriller","2012"
"tt1764234","Killing Them Softly","Crime,Drama,Thriller","2012"
"tt1767372","She's Funny That Way","Comedy,Drama","2014"
"tt1767382","Silent House","Horror,Thriller","2011"
"tt1772288","Danny Collins","Comedy,Drama,Music","2015"
"tt1772341","Wreck-It Ralph","Adventure,Animation,Comedy","2012"
"tt1772424","Where Do We Go Now?","Comedy,Drama","2011"
"tt1772925","Jiro Dreams of Sushi","Documentary","2011"
"tt1778304","Paranormal Activity 3","Horror,Mystery,Thriller","2011"
"tt1780798","Clown","Fantasy,Horror,Thriller","2014"
"tt1780967","Seberg","Biography,Drama,History","2019"
"tt1781769","Anna Karenina","Drama,Romance","2012"
"tt1785635","The Vault","Crime,Horror,Mystery","2017"
"tt1787660","Being Elmo: A Puppeteer's Journey","Biography,Documentary","2011"
"tt1787988","Talaash","Crime,Drama,Mystery","2012"
"tt1790864","The Maze Runner","Action,Mystery,Sci-Fi","2014"
"tt1790885","Zero Dark Thirty","Drama,History,Thriller","2012"
"tt1790886","The Campaign","Comedy","2012"
"tt1791528","Inherent Vice","Comedy,Crime,Drama","2014"
"tt1792647","Cirque du Soleil: Worlds Away","Fantasy","2012"
"tt1798684","Southpaw","Action,Drama,Sport","2015"
"tt1800241","American Hustle","Crime,Drama","2013"
"tt1800246","That Awkward Moment","Comedy,Romance","2014"
"tt1800302","Gold","Biography,Crime,Drama","2016"
"tt1800741","Step Up Revolution","Drama,Music,Romance","2012"
"tt1801552","Gotti","Biography,Crime,Drama","2018"
"tt1805297","The Women on the 6th Floor","Comedy","2010"
"tt1809398","Unbroken","Biography,Drama,Sport","2014"
"tt1814621","Admission","Comedy,Drama,Romance","2013"
"tt1815862","After Earth","Action,Adventure,Drama","2013"
"tt1816518","Ernest & Celestine","Adventure,Animation,Comedy","2012"
"tt1820488","War Witch","Drama,War","2012"
"tt1821549","Nebraska","Drama","2013"
"tt1821593","Rundskop","Crime,Drama","2011"
"tt1821658","The Nut Job","Adventure,Animation,Comedy","2014"
"tt1821694","RED 2","Action,Comedy,Crime","2013"
"tt1823664","Annie","Comedy,Drama,Family","2014"
"tt1823672","Chappie","Action,Crime,Drama","2015"
"tt1824254","We Steal Secrets: The Story of WikiLeaks","Documentary","2013"
"tt1825157","The Double","Comedy,Drama,Mystery","2013"
"tt1827487","Once Upon a Time in Anatolia","Crime,Drama,Thriller","2011"
"tt1827512","The Kid with a Bike","Drama","2011"
"tt1829012","Passion","Drama,Mystery,Thriller","2012"
"tt1832382","A Separation","Drama","2011"
"tt1833116","The Informer","Action,Crime,Drama","2019"
"tt1833673","Dhoom 3","Action,Crime,Thriller","2013"
"tt1837703","The Fifth Estate","Biography,Crime,Drama","2013"
"tt1837709","Winter's Tale","Drama,Fantasy,Mystery","2014"
"tt1838544","Gone","Action,Adventure,Mystery","2012"
"tt1838556","Honest Thief","Action,Crime,Drama","2020"
"tt1838571","Juan of the Dead","Action,Comedy,Horror","2011"
"tt1840309","Divergent","Action,Adventure,Drama","2014"
"tt1840417","The Words","Drama,Mystery,Romance","2012"
"tt1843287","Like Someone in Love","Drama","2012"
"tt1843866","Captain America: The Winter Soldier","Action,Adventure,Sci-Fi","2014"
"tt1847731","Tomboy","Drama","2011"
"tt1847746","The German Doctor","Drama,Thriller","2013"
"tt1850457","Sisters","Comedy","2015"
"tt1853739","You're Next","Drama,Horror,Mystery","2011"
"tt1854236","Love Is All You Need","Comedy,Drama,Romance","2012"
"tt1854513","Blancanieves","Drama,Fantasy","2012"
"tt1855199","End of Watch","Action,Crime,Drama","2012"
"tt1855325","Resident Evil: Retribution","Action,Horror,Sci-Fi","2012"
"tt1855401","Tim and Eric's Billion Dollar Movie","Comedy","2012"
"tt1860213","Dirty Grandpa","Comedy","2016"
"tt1860353","Turbo","Adventure,Animation,Comedy","2013"
"tt1860355","Undefeated","Documentary,Sport","2011"
"tt1860357","Deepwater Horizon","Action,Drama,History","2016"
"tt1862079","Safety Not Guaranteed","Adventure,Comedy,Drama","2012"
"tt1866249","The Sessions","Biography,Comedy,Drama","2012"
"tt1867093","The Samaritan","Crime,Drama,Thriller","2012"
"tt1870529","Won't Back Down","Drama","2012"
"tt1872181","The Amazing Spider-Man 2","Action,Adventure,Sci-Fi","2014"
"tt1872194","The Judge","Crime,Drama,Mystery","2014"
"tt1872818","Liberal Arts","Comedy,Drama,Romance","2012"
"tt1877830","The Batman","Action,Crime,Drama","2022"
"tt1877832","X-Men: Days of Future Past","Action,Adventure,Sci-Fi","2014"
"tt1878841","The Darkness","Horror,Thriller","2016"
"tt1878870","The Edge of Seventeen","Comedy,Drama,Romance","2016"
"tt1883180","A Pigeon Sat on a Branch Reflecting on Existence","Comedy,Drama,Fantasy","2014"
"tt1893256","Redemption","Action,Crime,Drama","2013"
"tt1893269","Kusama: Infinity","Documentary","2018"
"tt1894476","How I Live Now","Action,Adventure,Drama","2013"
"tt1895587","Spotlight","Biography,Crime,Drama","2015"
"tt1899353","The Raid: Redemption","Action,Crime,Thriller","2011"
"tt1904996","Parker","Action,Crime,Thriller","2013"
"tt1907668","Flight","Drama,Thriller","2012"
"tt1911644","The Call","Drama,Thriller","2013"
"tt1911658","Penguins of Madagascar","Action,Adventure,Animation","2014"
"tt1912398","God Bless America","Comedy,Crime,Drama","2011"
"tt1920849","Bachelorette","Comedy,Romance","2012"
"tt1921064","Pompeii","Action,Adventure,Drama","2014"
"tt1922612","Glee: The 3D Concert Movie","Comedy,Documentary,Music","2011"
"tt1922645","The Fairy","Comedy,Drama","2011"
"tt1922777","Sinister","Horror,Mystery,Thriller","2012"
"tt1924245","Cry Macho","Drama","2021"
"tt1924429","Trance","Crime,Drama,Mystery","2013"
"tt1924435","Let's Be Cops","Action,Comedy,Crime","2014"
"tt1930546","Arthur Newman","Comedy,Drama","2012"
"tt1931388","Beware of Mr. Baker","Biography,Documentary,Music","2012"
"tt1931435","The Big Wedding","Comedy,Drama,Romance","2013"
"tt1931533","Seven Psychopaths","Comedy,Crime","2012"
"tt1932718","Thanks for Sharing","Comedy,Drama,Romance","2012"
"tt1932767","What Maisie Knew","Drama","2012"
"tt1935179","Mud","Adventure,Drama","2012"
"tt1935859","Miss Peregrine's Home for Peculiar Children","Adventure,Drama,Family","2016"
"tt1937118","Chinese Puzzle","Comedy,Drama,Romance","2013"
"tt1939659","Carrie","Drama,Horror,Thriller","2013"
"tt1945062","About Cherry","Drama","2012"
"tt1946502","UglyDolls","Adventure,Animation,Comedy","2019"
"tt1950186","Ford v Ferrari","Action,Biography,Drama","2019"
"tt1951261","The Hangover Part III","Comedy,Crime","2013"
"tt1951264","The Hunger Games: Catching Fire","Action,Adventure,Sci-Fi","2013"
"tt1951265","The Hunger Games: Mockingjay - Part 1","Action,Adventure,Sci-Fi","2014"
"tt1956620","Sex Tape","Comedy,Romance","2014"
"tt1959490","Noah","Action,Adventure,Drama","2014"
"tt1961175","American Assassin","Action,Thriller","2017"
"tt1964418","Tomorrowland","Action,Adventure,Family","2015"
"tt1964624","In the House","Drama,Mystery,Thriller","2012"
"tt1966359","Father Figures","Comedy,Drama","2017"
"tt1966604","The Imposter","Biography,Crime,Documentary","2012"
"tt1967545","Labor Day","Crime,Drama,Romance","2013"
"tt1971352","Compliance","Crime,Drama,Thriller","2012"
"tt1972571","A Most Wanted Man","Crime,Drama,Thriller","2014"
"tt1972591","King Arthur: Legend of the Sword","Action,Adventure,Drama","2017"
"tt1972779","The Best of Me","Drama,Romance","2014"
"tt1974419","The Neon Demon","Horror,Thriller","2016"
"tt1976009","Victor Frankenstein","Drama,Horror,Sci-Fi","2015"
"tt1976989","Love and Honor","Drama,Romance,War","2013"
"tt1979376","Toy Story 4","Adventure,Animation,Comedy","2019"
"tt1979388","The Good Dinosaur","Action,Adventure,Animation","2015"
"tt1980209","Pain & Gain","Action,Biography,Comedy","2013"
"tt1981115","Thor: The Dark World","Action,Adventure,Fantasy","2013"
"tt1981128","Geostorm","Action,Sci-Fi,Thriller","2017"
"tt1985949","The Angry Birds Movie","Action,Adventure,Animation","2016"
"tt1985966","Cloudy with a Chance of Meatballs 2","Adventure,Animation,Comedy","2013"
"tt1990314","Robot & Frank","Comedy,Crime,Drama","2012"
"tt1991245","Chernobyl Diaries","Horror,Mystery,Thriller","2012"
"tt1995390","Our Kind of Traitor","Action,Crime,Drama","2016"
"tt1996264","For a Good Time, Call...","Comedy","2012"
"tt1996310","Lore","Drama,Romance,War","2012"
"tt2004420","Neighbors","Comedy","2014"
"tt2005151","War Dogs","Biography,Comedy,Crime","2016"
"tt2006295","The 33","Biography,Drama,History","2015"
"tt2007360","Computer Chess","Comedy","2013"
"tt2008513","First Position","Documentary","2011"
"tt2011159","No Good Deed","Crime,Drama,Horror","2014"
"tt2011953","Keep the Lights On","Drama,Romance","2012"
"tt2014338","Side by Side","Documentary","2012"
"tt2017020","The Smurfs 2","Adventure,Animation,Comedy","2013"
"tt2017038","All Is Lost","Action,Adventure,Drama","2013"
"tt2017561","Journey to the West: Conquering the Demons","Action,Adventure,Comedy","2013"
"tt2023453","Diary of a Wimpy Kid: Dog Days","Comedy,Family","2012"
"tt2023587","Mama","Fantasy,Horror,Thriller","2013"
"tt2024432","Identity Thief","Comedy,Crime,Drama","2013"
"tt2024469","Non-Stop","Action,Mystery,Thriller","2014"
"tt2024519","The Broken Circle Breakdown","Drama,Music,Romance","2012"
"tt2025690","The Finest Hours","Action,Drama,History","2016"
"tt2027140","Mood Indigo","Comedy,Drama,Fantasy","2013"
"tt2034031","Laggies","Comedy,Drama,Romance","2014"
"tt2034139","The Last Exorcism Part II","Horror,Thriller","2013"
"tt2034800","The Great Wall","Action,Adventure,Fantasy","2016"
"tt2039338","Flatliners","Drama,Horror,Mystery","2017"
"tt2039393","The Gambler","Crime,Drama,Thriller","2014"
"tt2043931","Neil Young Journeys","Documentary,Music","2011"
"tt2043933","Night Moves","Drama,Thriller","2013"
"tt2044729","A Glimpse Inside the Mind of Charles Swan III","Comedy","2012"
"tt2053352","Diana Vreeland: The Eye Has to Travel","Biography,Documentary","2011"
