movie_id,movie_name,genre,User Rating,Tomatometer,Popcornmeter,RT URL,box_office,box_office_source
tt0040976,Words and Music,"Biography, Comedy, Musical",Not found,NF,NF,https://www.rottentomatoes.com/m/every_morning_in_the_world,,missing
tt7358598,Let Me Fall,"Biography, Crime, Drama",Not found,1.7,NF,https://www.rottentomatoes.com/m/grey_owl,,missing
tt2316868,The Better Angels,"Biography, Drama, History",Not found,5.3,NF,https://www.rottentomatoes.com/m/another_mothers_son,,missing
tt6247936,Django,"Biography, Drama, Music",Not found,8.1,NF,https://www.rottentomatoes.com/m/when_hitler_stole_pink_rabbit,,missing
tt0210717,Goya in Bordeaux,"Biography, Drama, War",Not found,8.1,NF,https://www.rottentomatoes.com/m/bound_for_glory,,missing
tt0064485,Giacomo Casanova: Childhood and Adolescence,"Biography, Comedy, History",7.1,8.3,NF,https://www.rottentomatoes.com/m/wittgenstein,,missing
tt0047956,The Court-Martial of Billy Mitchell,"Biography, Drama, War",Not found,0,NF,https://www.rottentomatoes.com/m/the_music_of_silence,,missing
tt7398642,Sonja: The White Swan,"Biography, Drama, History",Not found,8.6,NF,https://www.rottentomatoes.com/m/hannah_arendt,,missing
tt0105032,Savage Nights,"Biography, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/unconditional,,missing
tt0058247,Murieta,"Biography, Western",5.6,7.2,NF,https://www.rottentomatoes.com/m/renoir,,missing
tt0141399,Isn't She Great,"Biography, Comedy, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/chasing_the_dragon,,missing
tt0050155,Baby Face Nelson,"Biography, Crime, Drama",6.3,9.1,NF,https://www.rottentomatoes.com/m/alexander_nevsky,,missing
tt7317310,Juice,"Biography, Drama, Music",Not found,NF,NF,https://www.rottentomatoes.com/m/amina,,missing
tt1851006,Goltzius and The Pelican Company,"Biography, Comedy, History",Not found,6.4,NF,https://www.rottentomatoes.com/m/one_chance,,missing
tt5495040,Don't Tell,"Biography, Crime, Drama",7.2,NF,NF,https://www.rottentomatoes.com/m/the_ten_commandments,,missing
tt0101529,Cabeza de Vaca,"Adventure, Biography, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_ten_commandments,,missing
tt0317234,Painted Fire,"Biography, Drama, History",Not found,5.3,NF,https://www.rottentomatoes.com/m/mr_nice,,missing
tt0039632,Monsieur Vincent,"Biography, Drama, History",Not found,NF,NF,https://www.rottentomatoes.com/m/the_enigma_of_kaspar_hauser,,missing
tt1609159,Süskind,"Biography, Drama, History",Not found,6.8,NF,https://www.rottentomatoes.com/m/roxanne_roxanne,,missing
tt0255713,Zubeidaa,"Biography, Drama, History",Not found,6.5,NF,https://www.rottentomatoes.com/m/finding_altamira,,missing
tt1524539,Harishchandrachi Factory,"Biography, Comedy, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/on_my_skin_the_last_seven_days_of_stefano_cucchi,,missing
tt0029950,The Buccaneer,"Adventure, Biography, Drama",6.6,NF,NF,https://www.rottentomatoes.com/m/cass,,missing
tt5029668,Paula,"Biography, Drama, History",6.4,NF,NF,https://www.rottentomatoes.com/m/the_five_pennies,,missing
tt7186092,"Nico, 1988","Biography, Drama, Music",Not found,10,NF,https://www.rottentomatoes.com/m/ivan_the_terrible_part_i,,missing
tt0126973,James Dean: Race with Destiny,"Biography, Drama",4.7,6.1,NF,https://www.rottentomatoes.com/m/the_king_of_kings,,missing
tt0032467,The Fighting 69th,"Action, Adventure, Biography",Not found,8,NF,https://www.rottentomatoes.com/m/caesar_and_cleopatra,,missing
tt5882416,Kartini: Princess of Java,"Biography, Drama, Family",7.5,7.3,NF,https://www.rottentomatoes.com/m/saint_judy,,missing
tt3689910,Miss Hokusai,"Animation, Biography, Drama",Not found,7.3,NF,https://www.rottentomatoes.com/m/gainsbourg_a_heroic_life,,missing
tt0317887,Madame Satã,"Biography, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_music_lovers,,missing
tt0041437,Guilty of Treason,"Biography, Drama, History",6.2,7.5,NF,https://www.rottentomatoes.com/m/wisconsin_death_trip,,missing
tt0074781,Leadbelly,"Biography, Drama, Music",7.2,NF,NF,https://www.rottentomatoes.com/m/vincent_theo,,missing
tt0028167,Rembrandt,"Biography, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_actress,,missing
tt1794943,Sal,"Biography, Drama",4.5,6,NF,https://www.rottentomatoes.com/m/imaginary_crimes,,missing
tt11412892,Autumn Girl,"Biography, Drama, Musical",5.5,NF,NF,https://www.rottentomatoes.com/m/molokai,,missing
tt5093668,Glorious,"Biography, Crime, Drama",6.6,8.5,NF,https://www.rottentomatoes.com/m/colonel_redl,,missing
tt0083872,Another Way,"Biography, Drama, History",7.0,7.6,NF,https://www.rottentomatoes.com/m/skin,,missing
tt1711484,The Conquest,"Biography, Comedy, Drama",Not found,9.4,NF,https://www.rottentomatoes.com/m/hero,,missing
tt0036880,The Great Moment,"Biography, Drama",Not found,9.4,NF,https://www.rottentomatoes.com/m/hero,,missing
tt3696086,The Golden Era,"Biography, Drama, Romance",Not found,5.5,NF,https://www.rottentomatoes.com/m/romulus_my_father,,missing
tt1783298,Free Man,"Action, Biography, Drama",Not found,8.8,NF,https://www.rottentomatoes.com/m/seraphine,,missing
tt14220864,La estrella roja,"Comedy, Mystery, Biography",5.9,NF,NF,https://www.rottentomatoes.com/m/spitfire,,missing
tt0051539,Djamilah,"Biography, Drama, History",7.2,4.3,NF,https://www.rottentomatoes.com/m/dance_first,,missing
tt2614400,Casanova Variations,"Biography, Drama, Fantasy",5.9,NF,NF,https://www.rottentomatoes.com/m/the_fighting_sullivans,,missing
tt0062804,The Chronicle of Anna Magdalena Bach,"Biography, Drama, History",Not found,NF,NF,https://www.rottentomatoes.com/m/sacco_vanzetti,,missing
tt3814486,"Bloed, zweet & tranen","Biography, Drama, Music",7.1,9.6,NF,https://www.rottentomatoes.com/m/nanking,,missing
tt0017736,Casanova,"Biography, Drama",7.1,NF,NF,https://www.rottentomatoes.com/m/afterimage,,missing
tt0077722,A Ilha dos Amores,"Biography, Drama, Romance",7.2,NF,NF,https://www.rottentomatoes.com/m/diana,,missing
tt9390222,72 Hours: Martyr Who Never Died,"Action, Biography, Drama",5.5,NF,NF,https://www.rottentomatoes.com/m/black_butterflies,,missing
tt1708473,Gerry,Biography,6.7,8.5,NF,https://www.rottentomatoes.com/m/girl_you_know_its_true,,missing
tt9062342,"El Potro, lo mejor del amor","Biography, Drama, Music",5.2,10,NF,https://www.rottentomatoes.com/m/josep,,missing
tt0083517,Abuse,"Biography, Drama",6.4,NF,NF,https://www.rottentomatoes.com/m/dalida,,missing
tt0048993,Castle of the Banned Lovers,"Biography, Drama, History",6.5,7.8,NF,https://www.rottentomatoes.com/m/if_you_could_see_what_i_hear,,missing
tt0120054,Saint-Ex,"Biography, Drama, Fantasy",5.2,5,NF,https://www.rottentomatoes.com/m/shootout_at_wadala,,missing
tt4895628,Joaquim,"Biography, Drama, History",6.5,6.6,NF,https://www.rottentomatoes.com/m/kalashnikov,,missing
tt8302986,Motorcycle Girl,Biography,7.2,7.1,NF,https://www.rottentomatoes.com/m/borderline,,missing
tt2116974,Vysotsky. Thank You for Being Alive,"Biography, Drama",6.4,NF,NF,https://www.rottentomatoes.com/m/abraham_lincoln,,missing
tt0108341,Time Indefinite,Biography,7.7,5,NF,https://www.rottentomatoes.com/m/nijinsky,,missing
tt0070424,My Ain Folk,"Biography, Drama",Not found,1.4,NF,https://www.rottentomatoes.com/m/words_and_music,,missing
tt6159660,Travels with a Donkey in the Cevennes,"Adventure, Biography",7.2,8.8,NF,https://www.rottentomatoes.com/m/let_me_fall,,missing
tt6874488,A Heart of Love,"Biography, Drama, Romance",6.3,4.4,NF,https://www.rottentomatoes.com/m/the_better_angels,,missing
tt5340626,The Trade,"Action, Biography, Drama",6.1,9.4,NF,https://www.rottentomatoes.com/m/django,,missing
tt9048026,The King,"Biography, Comedy",6.3,5.4,NF,https://www.rottentomatoes.com/m/goya_in_bordeaux,,missing
tt0100223,Diary for My Father and Mother,"Biography, Drama",6.6,NF,NF,https://www.rottentomatoes.com/m/giacomo_casanova_childhood_and_adolescence,,missing
tt6515470,Rey,"Biography, Drama, Fantasy",6.7,NF,NF,https://www.rottentomatoes.com/m/the_court_martial_of_billy_mitchell,,missing
tt0094711,Baptême,"Biography, Drama, Romance",6.8,8.9,NF,https://www.rottentomatoes.com/m/sonja_the_white_swan,,missing
tt0032802,Gorky 3: My Universities,"Biography, Drama",6.5,7,NF,https://www.rottentomatoes.com/m/savage_nights,,missing
tt8368368,The Apprentice,"Biography, Drama",7.1,NF,NF,https://www.rottentomatoes.com/m/murieta,,missing
tt0170210,La Malibran,"Biography, Drama, Musical",6.4,2.5,NF,https://www.rottentomatoes.com/m/isnt_she_great,,missing
tt0079277,He Never Gives Up,"Biography, Drama",6.7,NF,NF,https://www.rottentomatoes.com/m/baby_face_nelson,,missing
tt1489214,Maggots and Men,Biography,7.3,7.9,NF,https://www.rottentomatoes.com/m/goltzius_and_the_pelican_company,,missing
tt0078892,"Bolívar, a Tropical Symphony","Biography, Drama",7.5,2.5,NF,https://www.rottentomatoes.com/m/dont_tell,,missing
tt14401022,Dziga i ego bratiya,Biography,6.7,NF,NF,https://www.rottentomatoes.com/m/cows_head,,missing
tt0210314,São Jerônimo,"Biography, Drama",7.1,NF,NF,https://www.rottentomatoes.com/m/painted_fire,,missing
tt0068646,The Godfather,"Crime, Drama",Not found,6.7,NF,https://www.rottentomatoes.com/m/mr_vincent,,missing
tt0110912,Pulp Fiction,"Crime, Drama",Not found,5.8,NF,https://www.rottentomatoes.com/m/dusk,,missing
tt0144084,American Psycho,"Crime, Drama, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/zubeida,,missing
tt8367814,The Gentlemen,"Action, Comedy, Crime",Not found,9.8,NF,https://www.rottentomatoes.com/m/harishchandrachi_factory,,missing
tt0075314,Taxi Driver,"Crime, Drama",8.2,NF,NF,https://www.rottentomatoes.com/m/the_buccaneer,,missing
tt7657566,Death on the Nile,"Crime, Drama, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/paula,45630104.0,reference
tt0113277,Heat,"Action, Crime, Drama",Not found,9.4,NF,https://www.rottentomatoes.com/m/nico_1988,,missing
tt2278388,The Grand Budapest Hotel,"Adventure, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/james_dean_race_with_destiny,,missing
tt0120689,The Green Mile,"Crime, Drama, Fantasy",Not found,7.1,NF,https://www.rottentomatoes.com/m/the_fighting_69th,136801374.0,reference
tt5027774,"Three Billboards Outside Ebbing, Missouri","Comedy, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/kartini_princess_of_java,,missing
tt0071562,The Godfather Part II,"Crime, Drama",Not found,9.3,NF,https://www.rottentomatoes.com/m/miss_hokusai,,missing
tt1618434,Murder Mystery,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/madame_satan,,missing
tt0381707,White Chicks,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/guilty_of_treason,70831760.0,reference
tt0050083,12 Angry Men,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/leadbelly,,missing
tt0086250,Scarface,"Crime, Drama",8.3,NF,NF,https://www.rottentomatoes.com/m/rembrandt,,missing
tt0116367,From Dusk Till Dawn,"Action, Crime, Horror",Not found,5,NF,https://www.rottentomatoes.com/m/sal,,missing
tt0086066,The Outsiders,"Crime, Drama",Not found,5.7,NF,https://www.rottentomatoes.com/m/autumn_girl,,missing
tt1469304,Baywatch,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/glorious,58060186.0,reference
tt14641788,Enola Holmes 2,"Action, Adventure, Crime",Not found,6.2,NF,https://www.rottentomatoes.com/m/another_way,,missing
tt0118715,The Big Lebowski,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/the_conquest,,missing
tt0208092,Snatch,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/the_great_moment,,missing
tt0087843,Once Upon a Time in America,"Crime, Drama",Not found,6,NF,https://www.rottentomatoes.com/m/the_golden_era,,missing
tt0120586,American History X,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/free_man,,missing
tt1800241,American Hustle,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_red_star,150117807.0,reference
tt3890160,Baby Driver,"Action, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/djamilah,107825862.0,reference
tt0317248,City of God,"Crime, Drama",Not found,4,NF,https://www.rottentomatoes.com/m/casanova_variations,,missing
tt0372784,Batman Begins,"Action, Crime, Drama",Not found,10,NF,https://www.rottentomatoes.com/m/the_chronicle_of_anna_magdalena_bach,,missing
tt1232829,21 Jump Street,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/blood_sweat_tears,,missing
tt3402236,Murder on the Orient Express,"Crime, Drama, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/casanova,,missing
tt2948356,Zootopia,"Animation, Adventure, Comedy",Not found,NF,NF,https://www.rottentomatoes.com/m/the_island_of_love,,missing
tt0112641,Casino,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/72_hours_martyr_who_never_died,,missing
tt7846844,Enola Holmes,"Action, Adventure, Crime",Not found,6.1,NF,https://www.rottentomatoes.com/m/gerry,,missing
tt0104952,My Cousin Vinny,"Comedy, Crime",Not found,6.1,NF,https://www.rottentomatoes.com/m/gerry,,missing
tt1723121,We're the Millers,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/el_potro_the_best_of_love,150394119.0,reference
tt1931533,Seven Psychopaths,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/abuse,15024049.0,reference
tt0099674,The Godfather Part III,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/castle_of_the_banned_lovers,,missing
tt0432283,Fantastic Mr. Fox,"Animation, Adventure, Comedy",Not found,NF,NF,https://www.rottentomatoes.com/m/saint_ex,,missing
tt5164214,Ocean's Eight,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/joaquim,,missing
tt3581652,West Side Story,"Crime, Drama, Musical",Not found,NF,NF,https://www.rottentomatoes.com/m/motorcycle_girl,38530322.0,reference
tt1250777,Kick-Ass,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/vysotsky_thank_you_for_being_alive,48071303.0,reference
tt0217505,Gangs of New York,"Crime, Drama",Not found,8,NF,https://www.rottentomatoes.com/m/time_indefinite,77812000.0,reference
tt7713068,Birds of Prey,"Action, Comedy, Crime",Not found,8.3,NF,https://www.rottentomatoes.com/m/my_ain_folk,,missing
tt0120735,"Lock, Stock and Two Smoking Barrels","Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/travels_with_a_donkey_in_the_cevennes,,missing
tt0070735,The Sting,"Comedy, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/a_heart_of_love,,missing
tt0299658,Chicago,"Comedy, Crime, Musical",Not found,NF,NF,https://www.rottentomatoes.com/m/the_trade,170687518.0,reference
tt0099938,Kindergarten Cop,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/diary_for_my_father_and_mother,,missing
tt0190590,"O Brother, Where Art Thou?","Adventure, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/rey,,missing
tt3228774,Cruella,"Adventure, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/baptism,86103234.0,reference
tt4003440,The House That Jack Built,"Crime, Drama, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/gorky_3_my_universities,,missing
tt5503686,Hustlers,"Comedy, Crime, Drama",Not found,8.2,NF,https://www.rottentomatoes.com/m/the_apprentice,104963598.0,reference
tt0096320,Twins,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/la_malibran,,missing
tt1386588,The Other Guys,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/he_never_gives_up,119219978.0,reference
tt0103074,Thelma & Louise,"Adventure, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/maggots_and_men,,missing
tt0097493,Heathers,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/bolvar_a_tropical_symphony,,missing
tt0110475,The Mask,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/dziga_i_ego_bratiya,119938730.0,reference
tt1489889,Central Intelligence,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/saint_jerome,127440871.0,reference
tt0055614,West Side Story,"Crime, Drama, Musical",Not found,9.7,NF,https://www.rottentomatoes.com/m/the_godfather,,missing
tt1010048,Slumdog Millionaire,"Crime, Drama, Romance",Not found,9.2,NF,https://www.rottentomatoes.com/m/pulp_fiction,,missing
tt0462590,Step Up,"Crime, Drama, Music",Not found,6.9,NF,https://www.rottentomatoes.com/m/american_psycho,,missing
tt2381941,Focus,"Comedy, Crime, Drama",Not found,7.6,NF,https://www.rottentomatoes.com/m/the_gentlemen,53862963.0,reference
tt1499658,Horrible Bosses,"Comedy, Crime",Not found,8.9,NF,https://www.rottentomatoes.com/m/taxi_driver,117538559.0,reference
tt3532216,American Made,"Action, Comedy, Crime",Not found,8,NF,https://www.rottentomatoes.com/m/death_on_the_nile,51342000.0,reference
tt0110632,Natural Born Killers,"Action, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/heat,,missing
tt0080455,The Blues Brothers,"Action, Adventure, Comedy",Not found,9.2,NF,https://www.rottentomatoes.com/m/the_grand_budapest_hotel,,missing
tt5439796,Logan Lucky,"Action, Comedy, Crime",Not found,7.8,NF,https://www.rottentomatoes.com/m/the_green_mile,27780977.0,reference
tt0057193,It's a Mad Mad Mad Mad World,"Action, Adventure, Comedy",7.5,9,NF,https://www.rottentomatoes.com/m/three_billboards_outside_ebbing_missouri,,missing
tt0106489,A Bronx Tale,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_godfather_part_ii,,missing
tt11233960,The Unforgivable,"Crime, Drama",Not found,4.3,NF,https://www.rottentomatoes.com/m/murder_mystery,,missing
tt2294449,22 Jump Street,"Action, Comedy, Crime",Not found,1.5,NF,https://www.rottentomatoes.com/m/white_chicks,191719337.0,reference
tt0381849,3:10 to Yuma,"Action, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/12_angry_men,53606916.0,reference
tt0056592,To Kill a Mockingbird,"Crime, Drama",Not found,7.8,NF,https://www.rottentomatoes.com/m/scarface,,missing
tt0145660,Austin Powers: The Spy Who Shagged Me,"Action, Adventure, Comedy",Not found,6.6,NF,https://www.rottentomatoes.com/m/from_dusk_till_dawn,206040086.0,reference
tt0101507,Boyz n the Hood,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_outsiders,,missing
tt0068675,Hannie Caulder,"Crime, Drama, Western",Not found,4.6,NF,https://www.rottentomatoes.com/m/baywatch,,missing
tt0910936,Pineapple Express,"Action, Comedy, Crime",Not found,9.3,NF,https://www.rottentomatoes.com/m/enola_holmes_2,87341380.0,reference
tt0056193,Lolita,"Crime, Drama, Romance",Not found,7.9,NF,https://www.rottentomatoes.com/m/the_big_lebowski,,missing
tt0096438,Who Framed Roger Rabbit,"Animation, Adventure, Comedy",Not found,7.4,NF,https://www.rottentomatoes.com/m/snatch,,missing
tt0086200,Risky Business,"Comedy, Crime, Drama",Not found,8.6,NF,https://www.rottentomatoes.com/m/once_upon_a_time_in_america,,missing
tt0103776,Batman Returns,"Action, Crime, Fantasy",Not found,8.4,NF,https://www.rottentomatoes.com/m/american_history_x,,missing
tt0396171,Perfume: The Story of a Murderer,"Crime, Drama, Fantasy",Not found,9.2,NF,https://www.rottentomatoes.com/m/american_hustle,2223293.0,reference
tt0109424,Chungking Express,"Comedy, Crime, Drama",Not found,9.2,NF,https://www.rottentomatoes.com/m/baby_driver,,missing
tt0276919,Dogville,"Crime, Drama",Not found,9.1,NF,https://www.rottentomatoes.com/m/city_of_god,,missing
tt0236493,The Mexican,"Adventure, Comedy, Crime",Not found,8.5,NF,https://www.rottentomatoes.com/m/batman_begins,66845033.0,reference
tt0104348,Glengarry Glen Ross,"Crime, Drama, Mystery",Not found,8.7,NF,https://www.rottentomatoes.com/m/21_jump_street,,missing
tt0094291,Wall Street,"Crime, Drama",Not found,8.9,NF,https://www.rottentomatoes.com/m/murder_on_the_orient_express,,missing
tt0212346,Miss Congeniality,"Action, Comedy, Crime",Not found,8.9,NF,https://www.rottentomatoes.com/m/murder_on_the_orient_express,106807667.0,reference
tt0247745,Super Troopers,"Comedy, Crime, Mystery",Not found,9.8,NF,https://www.rottentomatoes.com/m/zootopia,,missing
tt0090022,Silverado,"Action, Crime, Drama",7.2,NF,NF,https://www.rottentomatoes.com/m/casino,,missing
tt2404463,The Heat,"Action, Comedy, Crime",Not found,9.1,NF,https://www.rottentomatoes.com/m/enola_holmes,159582188.0,reference
tt0287978,Daredevil,"Action, Crime",Not found,8.5,NF,https://www.rottentomatoes.com/m/my_cousin_vinny,102543518.0,reference
tt0112913,Fallen Angels,"Comedy, Crime, Drama",7.5,4.8,NF,https://www.rottentomatoes.com/m/were_the_millers,,missing
tt0113247,La haine,"Crime, Drama",Not found,8.2,NF,https://www.rottentomatoes.com/m/seven_psychopaths,,missing
tt1172570,Bronson,"Action, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_godfather_part_iii,104979.0,reference
tt0095705,The Naked Gun: From the Files of Police Squad!,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/fantastic_mr_fox,,missing
tt0095159,A Fish Called Wanda,"Comedy, Crime",Not found,6.9,NF,https://www.rottentomatoes.com/m/oceans_eight,,missing
tt3381008,The Brothers Grimsby,"Action, Adventure, Comedy",Not found,9.2,NF,https://www.rottentomatoes.com/m/west_side_story,6874837.0,reference
tt0087507,Johnny Dangerously,"Comedy, Crime",6.5,9.2,NF,https://www.rottentomatoes.com/m/west_side_story,,missing
tt0076786,Suspiria,"Crime, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/kick_ass,,missing
tt0128442,Rounders,"Crime, Drama",Not found,7.2,NF,https://www.rottentomatoes.com/m/gangs_of_new_york,,missing
tt0399295,Lord of War,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/birds_of_prey,24149632.0,reference
tt0295178,Austin Powers in Goldmember,"Action, Adventure, Comedy",Not found,7.5,NF,https://www.rottentomatoes.com/m/lock_stock_and_two_smoking_barrels,213307889.0,reference
tt0061512,Cool Hand Luke,"Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_sting,,missing
tt15528292,The Big Four,"Action, Comedy, Crime",Not found,8.7,NF,https://www.rottentomatoes.com/m/chicago,,missing
tt0088286,Top Secret!,"Comedy, Crime, Music",7.2,5.4,NF,https://www.rottentomatoes.com/m/kindergarten_cop,,missing
tt1791528,Inherent Vice,"Comedy, Crime, Drama",Not found,7.8,NF,https://www.rottentomatoes.com/m/o_brother_where_art_thou,8110975.0,reference
tt0383216,The Pink Panther,"Adventure, Comedy, Crime",5.7,7.5,NF,https://www.rottentomatoes.com/m/cruella,82226474.0,reference
tt0351977,Walking Tall,"Action, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/the_house_that_jack_built,46437717.0,reference
tt0071877,Murder on the Orient Express,"Crime, Drama, Mystery",7.2,NF,NF,https://www.rottentomatoes.com/m/hustlers,,missing
tt2568862,Going in Style,"Comedy, Crime",6.6,NF,NF,https://www.rottentomatoes.com/m/twins,45018541.0,reference
tt0057413,The Pink Panther,"Comedy, Crime, Romance",7.0,NF,NF,https://www.rottentomatoes.com/m/the_other_guys,,missing
tt1980209,Pain & Gain,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/thelma_louise,49875291.0,reference
tt5742374,You Were Never Really Here,"Crime, Drama",Not found,9.5,NF,https://www.rottentomatoes.com/m/heathers,2528078.0,reference
tt0104431,Home Alone 2: Lost in New York,"Adventure, Comedy, Crime",Not found,6.7,NF,https://www.rottentomatoes.com/m/the_mask,,missing
tt0377471,Be Cool,"Comedy, Crime, Music",5.6,7.1,NF,https://www.rottentomatoes.com/m/central_intelligence,56046979.0,reference
tt2170439,Horrible Bosses 2,"Comedy, Crime",Not found,9.2,NF,https://www.rottentomatoes.com/m/slumdog_millionaire,54445357.0,reference
tt3416536,Hot Summer Nights,"Crime, Drama, Romance",6.4,2.2,NF,https://www.rottentomatoes.com/m/step_up,,missing
tt1872194,The Judge,"Crime, Drama",Not found,5.5,NF,https://www.rottentomatoes.com/m/focus,47119388.0,reference
tt0093822,Raising Arizona,"Comedy, Crime",Not found,5.5,NF,https://www.rottentomatoes.com/m/focus,,missing
tt0079219,Going in Style,"Comedy, Crime, Drama",Not found,6.9,NF,https://www.rottentomatoes.com/m/horrible_bosses,,missing
tt2024432,Identity Thief,"Comedy, Crime, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/american_made,134506920.0,reference
tt0115433,101 Dalmatians,"Adventure, Comedy, Crime",Not found,5.2,NF,https://www.rottentomatoes.com/m/natural_born_killers,,missing
tt0053472,Breathless,"Crime, Drama",7.6,7.1,NF,https://www.rottentomatoes.com/m/the_blues_brothers,,missing
tt0033870,The Maltese Falcon,"Crime, Film-Noir, Mystery",Not found,9.2,NF,https://www.rottentomatoes.com/m/logan_lucky,,missing
tt0471042,Tower Heist,"Action, Comedy, Crime",Not found,6.9,NF,https://www.rottentomatoes.com/m/its_a_mad_mad_mad_mad_world,78046570.0,reference
tt0122933,Analyze This,"Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/a_bronx_tale,,missing
tt0190138,The Whole Nine Yards,"Comedy, Crime",Not found,3.8,NF,https://www.rottentomatoes.com/m/the_unforgivable,57262492.0,reference
tt1512235,Super,"Action, Comedy, Crime",6.7,8.4,NF,https://www.rottentomatoes.com/m/22_jump_street,327716.0,reference
tt0120693,Half Baked,"Comedy, Crime",6.6,9.3,NF,https://www.rottentomatoes.com/m/to_kill_a_mockingbird,,missing
tt0443536,Hoodwinked!,"Animation, Adventure, Comedy",6.5,5.4,NF,https://www.rottentomatoes.com/m/austin_powers_the_spy_who_shagged_me,,missing
tt0385307,Miss Congeniality 2: Armed & Fabulous,"Action, Comedy, Crime",5.2,9.6,NF,https://www.rottentomatoes.com/m/boyz_n_the_hood,48478006.0,reference
tt0480025,This Is England,"Crime, Drama",Not found,6,NF,https://www.rottentomatoes.com/m/hannie_caulder,,missing
tt0395584,The Devil's Rejects,"Crime, Horror, Western",Not found,6.8,NF,https://www.rottentomatoes.com/m/pineapple_express,17044981.0,reference
tt1622547,30 Minutes or Less,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/lolita,37053924.0,reference
tt0324216,The Texas Chainsaw Massacre,"Crime, Horror",Not found,9.6,NF,https://www.rottentomatoes.com/m/who_framed_roger_rabbit,,missing
tt1924435,Let's Be Cops,"Action, Comedy, Crime",Not found,NF,NF,https://www.rottentomatoes.com/m/risky_business,82390774.0,reference
tt0138524,Intolerable Cruelty,"Comedy, Crime, Romance",Not found,8.2,NF,https://www.rottentomatoes.com/m/batman_returns,,missing
tt1602613,Only God Forgives,"Action, Crime, Drama",Not found,5.9,NF,https://www.rottentomatoes.com/m/perfume_the_story_of_a_murderer,,missing
tt1315981,A Single Man,"Crime, Drama, Romance",Not found,8.9,NF,https://www.rottentomatoes.com/m/chungking_express,,missing
