imdb_id,title,release_year,country,box_office,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,runtime,genres,imdb_rating,imdb_votes,original_language,production_budget,numbers_flag,api_movie_name,api_genre,api_year,api_box_office,api_box_office_source,api_value_origin,api_amount_match_project2,production_budget_source,budget_available,revenue_available,money_success_ratio,money_success_score
tt0408345,Firewall,2006,Domestic,48751189,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,105,"Crime,Thriller",5.8,61185,en,45000000.0,0,Firewall,"Crime,Thriller",2006,48751189,project_2_override,derived_from_db,True,project_2_data,True,True,1.0833597555555556,3751189.0
tt0408524,Bad News Bears,2005,Domestic,32868349,-0.623154854,0.9121625696821716,-0.024983574,-0.549649878,-0.549027045,2.0995549451347832,-0.07369008,0.9650155535094372,-0.494969859,-0.58239295,-0.274803607,-0.190077438,-0.791764345,2.649294982796429,0.1294967438626321,0.5286575253866059,-0.796543906,-0.428549141,-0.214355019,0.094562132,-0.991459869,-0.221065744,-1.074085409,-0.635935421,0.4533762463814283,-0.093032254,-0.162747954,0.4082916681922638,-0.787824272,3.179105711,113,"Comedy,Sport",5.8,24057,en,30000000.0,0,Bad News Bears,"Comedy,Sport",2005,32868349,project_2_override,derived_from_db,True,project_2_data,True,True,1.0956116333333332,2868349.0
tt0408790,Flightplan,2005,Domestic,89707299,4.039481233726351,-0.410084485,0.247314335,-0.258263729,-0.478115956,-0.366355052,-0.595627872,1.573850732927918,-0.028535397,0.6352435622532291,-0.223300881,1.176367530094441,0.130725675,-1.178581719,-1.027560493,1.4545583950898398,-0.643321991,-0.185957508,-0.67322742,-0.812494529,2.2186587257822263,0.6771222967728014,0.2310402293801309,0.5442294060727477,-0.534764465,-0.475135817,-0.195104506,-1.094774994,-0.221670265,-0.743425192,98,"Drama,Mystery,Thriller",6.3,184781,en,55000000.0,0,Flightplan,"Drama,Mystery,Thriller",2005,89707299,project_2_override,derived_from_db,True,project_2_data,True,True,1.6310418,34707299.0
tt0408839,The Heartbreak Kid,2007,Domestic,36787257,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,116,"Comedy,Romance",5.9,101007,en,60000000.0,0,The Heartbreak Kid,"Comedy,Romance",2007,36787257,project_2_override,derived_from_db,True,project_2_data,True,True,0.61312095,-23212743.0
tt0408985,Last Holiday,2006,Domestic,38399961,-0.8132417,1.0044013150402802,-0.678579037,-0.474802062,-0.192780719,0.05949808,2.2885955163093343,2.710695246237908,-0.528723516,-1.01304415,-0.434797337,-0.487250268,-0.963013994,-0.38978857,0.39558167,-0.360013964,-0.826111987,-0.416787171,0.8151007867328639,-0.944318007,-0.352969329,-0.075036404,-1.051258734,-0.0364143,-0.034009391,-0.182510702,0.4293888654734432,-0.684595706,-0.349783486,-0.026933797,112,"Comedy,Drama,Romance",6.6,42442,en,45000000.0,0,Last Holiday,"Comedy,Drama,Romance",2006,38399961,project_2_override,derived_from_db,True,project_2_data,True,True,0.8533324666666666,-6600039.0
tt0409182,Poseidon,2006,Domestic,60674817,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,98,"Action,Adventure,Thriller",5.7,115181,en,160000000.0,0,Poseidon,"Action,Adventure,Thriller",2006,60674817,project_2_override,derived_from_db,True,project_2_data,True,True,0.37921760625,-99325183.0
tt0409184,Russian Dolls,2005,Domestic,326095,0.3527194781335151,-0.363343537,-0.000672148,-0.462773201,0.07189727,0.168221445,2.847395973,0.082038783,-0.376575075,0.5190010830511702,-0.246698201,-0.696335198,-0.063550279,0.082209201,-0.975078907,-0.226715796,-0.854575917,0.107375457,0.8137509732881498,0.1229187439127098,-0.168844843,-1.245656761,-1.727066542,0.1322278679271572,-0.219162633,-1.035672343,-0.14462067,0.183726399,-0.652668379,0.5953708836977468,125,"Comedy,Drama,Romance",6.9,21889,fr,13000000.0,0,Russian Dolls,"Comedy,Drama,Romance",2005,326095,project_2_override,derived_from_db,True,project_2_data,True,True,0.0250842307692307,-12673905.0
tt0409459,Watchmen,2009,Domestic,107509799,2.6304091954842894,-0.312413072,2.692317730188395,-0.183603016,1.4712531669814906,1.0340568192350637,0.9658775065381732,-3.043607924,6.144141300439616,1.7265558330177069,0.6534111108527212,3.0555043635548502,1.205248420804062,0.2471890636468192,0.4887407911712857,-0.084415133,-0.33579251,0.1040996969105413,1.8402458123135097,1.2152688180163038,1.3432574070686163,0.9693214513107492,-1.375185571,-0.050065699,0.6694267929539667,1.821446361441707,0.2887127907004407,0.034454602,-0.39617814,1.782635595361581,162,"Action,Drama,Mystery",7.6,608793,en,130000000.0,0,Watchmen,"Action,Drama,Mystery",2009,107509799,project_2_override,derived_from_db,True,project_2_data,True,True,0.8269984538461539,-22490201.0
tt0409847,Cowboys & Aliens,2011,Domestic,100240551,0.04432178,-0.163975663,-0.007063662,0.2093436172394126,-1.009547084,-0.077373579,-0.594982441,0.2157400487144489,2.9919915826049266,-0.780482107,-0.440921274,3.492848359759312,0.3410907657347345,-0.288660049,-1.193362292,-0.665827409,-0.54011511,-1.547933841,-0.36572259,-0.829696686,0.6340605959042162,-0.314541925,1.4068270961495968,1.9270056950865533,0.030057851,1.7206132514187449,-0.965074141,1.0637897049176082,-0.770620231,-0.654646631,119,"Action,Drama,Sci-Fi",6.0,241045,en,163000000.0,0,Cowboys & Aliens,"Action,Drama,Sci-Fi",2011,100240551,project_2_override,derived_from_db,True,project_2_data,True,True,0.6149727055214724,-62759449.0
tt0410097,Hustle & Flow,2005,Domestic,22202809,-0.635250035,-0.87769797,0.8103998578069582,-0.468018799,-0.008150079,1.015355945979776,-0.678712586,1.819181846640588,-0.582067302,-0.944813247,3.295667086407731,0.3109298753030083,-0.256048947,0.319972615,0.2867155315069178,-0.839710798,-0.106012628,-0.618375848,-0.327597704,2.593768069116216,-0.645659321,-0.512631876,-0.365590428,-0.028154802,3.6000734094685947,-0.400577888,-0.448980615,1.3805591398543462,-0.486218275,0.2288388582782606,116,"Crime,Drama,Music",7.3,45357,en,8000000.0,0,Hustle & Flow,"Crime,Drama,Music",2005,22202809,project_2_override,derived_from_db,True,project_2_data,True,True,2.775351125,14202809.0
tt0410297,The Lake House,2006,Domestic,52330111,-0.152603874,-0.177601409,-0.563997601,-0.555151042,-0.207438912,-0.696809726,2.545212701233569,0.5642799194306536,-0.047621272,-0.576013953,-0.264713465,-0.932815653,0.5034423304392314,-0.064789643,0.3094354579062602,0.2218890390873409,-0.058884011,-0.317395099,0.7236599703772517,-1.009176906,-1.233941605,-0.140915498,0.1057649022105991,0.8027946480617428,-0.477634257,0.08612371,0.060152469,0.4117809991768604,0.094808474,-0.234063013,99,"Drama,Fantasy,Romance",6.8,164681,en,40000000.0,0,The Lake House,"Drama,Fantasy,Romance",2006,52330111,project_2_override,derived_from_db,True,project_2_data,True,True,1.308252775,12330111.0
tt0410377,Nim's Island,2008,Domestic,48006762,-0.358885983,2.589806206792641,-0.762310666,-0.661843891,-0.545694801,-0.457271682,-0.176680258,0.8068193547522411,-0.306565203,-0.608562362,-0.696177465,-0.318480095,-0.377647853,1.0573946401703211,-0.063708504,1.252517306325985,-0.713569789,0.050938691,0.412665627,-0.893080759,-0.081425336,-0.418788714,-0.218558496,1.5741435619791084,-0.511015731,-0.210225182,0.082422034,-0.834697207,0.1436213235749899,-0.420983124,96,"Adventure,Family,Fantasy",6.0,38160,en,37000000.0,0,Nim's Island,"Adventure,Family,Fantasy",2008,48006762,project_2_override,derived_from_db,True,project_2_data,True,True,1.297480054054054,11006762.0
tt0410764,Tideland,2005,Domestic,66453,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,120,"Drama,Fantasy,Horror",6.3,35841,en,12000000.0,0,Tideland,"Drama,Fantasy,Horror",2005,66453,project_2_override,derived_from_db,True,project_2_data,True,True,0.00553775,-11933547.0
tt0411195,Breakfast on Pluto,2005,Domestic,828699,-0.381515305,-0.633495121,0.3577481312583501,-0.975504743,0.6725373149752452,1.2600676100881507,-0.147008694,1.0519263046731888,-0.241606585,0.035149468,0.1942854518716469,-0.627737287,0.5109877453106084,1.575124950372902,0.6222776207072622,1.304767049192722,-0.076049758,0.3423507156205209,1.5491914472472237,-0.626450677,1.3445925011770292,-0.587444104,0.59871036,0.065501878,0.1541030683786643,-0.560812741,0.3391477097552435,2.8497264862010816,1.945868550995592,0.2842752373008727,128,"Comedy,Drama",7.2,26143,en,,0,Breakfast on Pluto,"Comedy,Drama",2005,828699,project_2_override,derived_from_db,True,missing_from_source,False,True,,
tt0411477,Hellboy II: The Golden Army,2008,Domestic,75986503,0.005439198,-0.509351901,0.2398791602776712,-1.348427259,0.7265147067406037,1.9740196033413664,0.381630492,-0.978187775,2.5121227454763377,1.0326389379441507,0.8186548122760818,3.083582174819829,7.786080226534234,-0.533731477,-0.094685033,0.8868630909957974,0.4182515003494794,-1.293477735,1.4516617615213665,-0.104879351,0.7932072061898771,0.7791792343105011,0.2170983915979247,2.097841842957131,0.6662847632206639,0.5891877450955533,0.3761007157940735,1.3393192312073894,-0.905883122,2.1513962697137505,120,"Action,Adventure,Fantasy",7.0,297960,en,85000000.0,0,Hellboy II: The Golden Army,"Action,Adventure,Fantasy",2008,75986503,project_2_override,derived_from_db,True,project_2_data,True,True,0.8939588588235294,-9013497.0
tt0412019,Broken Flowers,2005,Domestic,13744960,-0.547498769,-0.58088987,1.0823245154045964,-1.382068025,1.760195283470451,0.9461101558735512,0.4863970360328563,-1.366115243,-0.478750969,-0.849688397,-0.312188866,-0.68026604,-0.473655304,-0.024851723,0.9284015768002069,-0.100853886,-0.189357007,-1.724495002,0.9866920738292776,-0.845555446,-0.035725052,-0.676380313,-1.105786069,1.3971569515218862,-0.082311097,0.2668652687839625,0.3589289565241867,0.634294377,0.404359258,0.3925632304554598,106,"Comedy,Drama,Mystery",7.1,110002,en,10000000.0,0,Broken Flowers,"Comedy,Drama,Mystery",2005,13744960,project_2_override,derived_from_db,True,project_2_data,True,True,1.374496,3744960.0
tt0413099,Evan Almighty,2007,Domestic,100462298,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,96,"Comedy,Family,Fantasy",5.4,162141,en,175000000.0,0,Evan Almighty,"Comedy,Family,Fantasy",2007,100462298,project_2_override,derived_from_db,True,project_2_data,True,True,0.5740702742857143,-74537702.0
tt0413267,Shrek the Third,2007,Domestic,322719944,0.1371906060801342,4.573864378,-0.198565932,-0.349036566,-0.644056241,2.384715199631472,0.02287631,-0.301638365,0.046857919,-0.069432138,0.4441837256798246,0.8635764689904487,4.917934186356572,-0.529613714,-0.599754913,1.2639691529668418,-0.376018917,-0.332245756,0.6837901397450573,-0.380466986,1.573171851085334,-1.072564815,-0.515531817,0.7979703971037908,0.058106669,-0.082305132,-0.478903877,-0.292108427,-0.459475481,0.3783837618159186,93,"Adventure,Animation,Comedy",6.1,358276,en,160000000.0,0,Shrek the Third,"Adventure,Animation,Comedy",2007,322719944,project_2_override,derived_from_db,True,project_2_data,True,True,2.01699965,162719944.0
tt0413300,Spider-Man 3,2007,Domestic,336530303,0.7731086568441015,-0.325513275,1.0551591864661949,-0.685594522,-0.588960547,-0.055626875,1.185182859300148,-0.021061173,2.8155062825322013,-0.526716833,0.401871347,3.3728108196335738,1.8223138683238176,-0.759991461,-0.928364659,0.8015045296004586,-0.529745643,-0.053344326,0.2654358651984245,0.3472517592236573,0.783677453,-1.330490217,0.2607314880961047,0.6788825414956399,0.8788466575478462,0.1664142260435407,-0.244602629,0.5507080430673007,-1.966443817,1.435000324985153,139,"Action,Adventure,Sci-Fi",6.3,693789,en,258000000.0,0,Spider-Man 3,"Action,Adventure,Sci-Fi",2007,336530303,project_2_override,derived_from_db,True,project_2_data,True,True,1.3043810193798449,78530303.0
tt0414387,Pride & Prejudice,2005,Domestic,38405088,-0.597798117,0.5973019842497197,-0.541729316,-2.564500838,-0.038531276,1.1129046695463185,4.777138308004444,-0.953009828,-0.100877918,0.5291816109216014,0.3670343252961224,-0.867911759,-0.100807863,0.7569769018733898,2.2288337273202785,1.7358233977127606,-0.312029137,-0.794652252,2.951936057340172,-0.087695337,1.1782685622212163,-0.027999975,0.062668887,1.9204573853334483,-0.17920277,1.0265604516299545,1.7089061059739796,-0.456790896,1.218126491649533,1.942003349759936,129,"Drama,Romance",7.8,372840,en,28000000.0,0,Pride & Prejudice,"Drama,Romance",2005,38405088,project_2_override,derived_from_db,True,project_2_data,True,True,1.3716102857142858,10405088.0
tt0414853,Barnyard,2006,Domestic,72637803,-0.582296964,4.472233443052139,-0.519459557,0.059159473,-0.770001912,0.9531666767827056,0.440014696,1.5217657877783473,0.1061909352132839,-0.600979264,-0.021950989,0.6768604947320995,-0.01963023,-0.103686351,-0.184600552,1.0768983511662742,-0.351357606,-0.963210862,-0.665892857,-0.422991418,-0.2634868,-0.164780124,-0.00107628,-0.052522257,-0.491220636,1.050727132370726,-0.628563538,0.5386311286194839,-0.869898429,0.1086733497730716,90,"Adventure,Animation,Comedy",5.6,38138,en,51000000.0,0,Barnyard,"Adventure,Animation,Comedy",2006,72637803,project_2_override,derived_from_db,True,project_2_data,True,True,1.4242706470588236,21637803.0
tt0414982,Final Destination 3,2006,Domestic,54098051,2.834013887854089,-0.521174357,-0.190431231,1.1434371302109017,0.1898812576250687,0.5762755328387514,-0.477848724,1.7798551293019984,0.153856466,0.7280689097836581,0.171516543,1.1336017033179209,0.1265796916373772,0.4982632896373873,-3.043623572,0.058206255,-0.543852038,-1.674971927,-2.23722861,0.1723741353957571,0.9965585107788644,3.671914278132409,-0.850054713,0.6087080024533429,-0.685537766,-0.418174453,-0.925262652,1.888887796357032,-2.356039129,-0.59900905,93,"Horror,Thriller",5.9,182932,en,25000000.0,0,Final Destination 3,"Horror,Thriller",2006,54098051,project_2_override,derived_from_db,True,project_2_data,True,True,2.16392204,29098051.0
tt0414993,The Fountain,2006,Domestic,10144010,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,97,"Drama,Mystery,Romance",7.1,257276,en,35000000.0,0,The Fountain,"Drama,Mystery,Romance",2006,10144010,project_2_override,derived_from_db,True,project_2_data,True,True,0.2898288571428571,-24855990.0
tt0415978,Me and You and Everyone We Know,2005,Domestic,3885134,-0.490802264,-0.664830943,-0.402899936,-0.293902632,1.1021221061887645,0.2878418204186314,1.3173900755008623,-0.071382251,-0.22535587,-0.56936533,-0.529226227,-0.680533388,-0.329811159,1.0295096953368683,-0.006617031,1.504881887738212,-0.64494834,-0.684163175,0.1802234628419066,-0.392280843,-0.218833158,-0.256828333,-0.930707077,-0.911932361,0.050757169,-0.622043565,-0.454588941,0.2140336815780766,-0.623890262,-0.545030054,85,"Comedy,Drama",7.2,38524,en,2000000.0,1,Me and You and Everyone We Know,"Comedy,Drama",2005,3885134,project_2_override,derived_from_db,True,project_2_data,True,True,1.942567,1885134.0
tt0416212,The Secret Life of Bees,2008,Domestic,37770162,-0.300973252,0.7097030702522843,0.1721699645387051,-0.041876766,-0.263322532,-0.404858509,0.6353282881634547,2.0506019468051773,-0.502960656,-1.158037199,-0.15879596,-0.489522503,-0.500835692,4.326515237421227,0.4488439562283765,3.2108132492946533,0.002581581,-0.929505236,0.8072690426768121,-1.11631212,0.5272711338877524,-0.275572765,0.2612401540122366,0.540538973,4.213106613086729,1.997258481274426,0.3205702361152875,1.1507359855870276,-0.139049195,0.2479323580150124,114,Drama,7.2,29639,en,11000000.0,0,The Secret Life of Bees,Drama,2008,37770162,project_2_override,derived_from_db,True,project_2_data,True,True,3.4336510909090907,26770162.0
tt0416236,The Spiderwick Chronicles,2008,Domestic,71195053,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,96,"Action,Adventure,Drama",6.5,108472,en,90000000.0,0,The Spiderwick Chronicles,"Action,Adventure,Drama",2008,71195053,project_2_override,derived_from_db,True,project_2_data,True,True,0.7910561444444445,-18804947.0
tt0416320,Match Point,2005,Domestic,23151529,3.4148837172572355,-0.442105622,1.841689446533164,-1.625699737,-0.346803126,-0.160218418,2.4460699430199195,-3.280030596,0.1464094847948219,1.0519323764552564,-0.291831407,-1.181424829,0.5219450517896967,0.02454273,0.3146597725343982,-0.389998155,-0.847423297,2.9936454626969304,1.9316588950573823,2.8565842142174267,0.440019515,-0.393688519,0.2069225044757097,-0.001784479,0.013805372,0.1844623063569817,0.4252753421641475,-1.281609203,1.2166822748752568,2.2371322263970885,124,"Drama,Romance,Thriller",7.6,238132,en,15000000.0,0,Match Point,"Drama,Romance,Thriller",2005,23151529,project_2_override,derived_from_db,True,project_2_data,True,True,1.5434352666666666,8151529.0
tt0416508,Becoming Jane,2007,Domestic,18670946,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,120,"Biography,Drama,Romance",7.0,67984,en,16500000.0,0,Becoming Jane,"Biography,Drama,Romance",2007,18670946,project_2_override,derived_from_db,True,project_2_data,True,True,1.131572484848485,2170946.0
tt0417001,Must Love Dogs,2005,Domestic,43894863,-0.665509531,1.4880826050563103,-1.404892655,-0.719343333,-0.394697867,0.4349632174777766,3.797476638,1.444462924258519,-0.331295742,-0.752542479,-0.239687546,-0.269475338,-1.092543381,-0.467111887,0.8622206759099291,0.3649005046424941,-0.887317656,0.001809666,0.6453761708375498,-1.050878738,-0.999388428,0.2850051393908934,-0.450705372,-0.723001776,-0.582035834,0.064183855,0.7480846099525857,-1.123535134,-0.282812914,0.4408384160897925,98,"Comedy,Romance",5.9,34177,en,30000000.0,0,Must Love Dogs,"Comedy,Romance",2005,43894863,project_2_override,derived_from_db,True,project_2_data,True,True,1.4631621,13894863.0
tt0417148,Snakes on a Plane,2006,Domestic,34020814,0.2185492803854264,-0.260626203,-0.676709903,0.079881335,-0.981940596,0.3220279601327613,-0.724735256,1.4745832344640917,0.049958784,-0.45796347,-0.31547058,2.1637812532461287,-0.409003372,-0.569083221,-0.748746731,-0.598788269,-1.179806478,0.4773275998150704,-0.577576668,-0.060839557,-0.566057645,1.8650522447420697,-0.427256449,0.9288035420109904,0.1971403370143176,-1.287251325,-0.363517321,-0.27904406,-1.332617235,-1.494527087,105,"Action,Adventure,Crime",5.5,149226,en,33000000.0,0,Snakes on a Plane,"Action,Adventure,Crime",2006,34020814,project_2_override,derived_from_db,True,project_2_data,True,True,1.0309337575757576,1020814.0
tt0417217,Two for the Money,2005,Domestic,22991379,0.1367817503313973,-0.730758513,0.5451715727967787,-0.738611013,-0.562226912,0.50518054,-0.336874243,-0.164853065,-0.343133745,-0.234167096,-0.219757368,0.026333105,-0.258231163,0.3413844688315799,-0.256509429,-0.668402457,-1.032126204,0.2412764668552998,-0.19100846,4.192524559639414,-0.280093984,-0.411273085,-1.434020501,-0.258802902,-0.040349088,-0.131201353,-0.156280621,0.4624797511544386,-1.666465436,2.029160154769293,122,"Crime,Drama,Sport",6.2,54321,en,35000000.0,0,Two for the Money,"Crime,Drama,Sport",2005,22991379,project_2_override,derived_from_db,True,project_2_data,True,True,0.6568965428571428,-12008621.0
tt0418279,Transformers,2007,Domestic,319246193,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,144,"Action,Adventure,Sci-Fi",7.1,714284,en,150000000.0,0,Transformers,"Action,Adventure,Sci-Fi",2007,319246193,project_2_override,derived_from_db,True,project_2_data,True,True,2.128307953333333,169246193.0
tt0418647,Dreamer,2005,Domestic,32751093,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,106,"Drama,Family,Sport",6.8,14696,en,,0,Dreamer,"Drama,Family,Sport",2005,32751093,project_2_override,derived_from_db,True,missing_from_source,False,True,,
tt0418689,Flags of Our Fathers,2006,Domestic,33602376,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,135,"Action,Adventure,Drama",7.1,133868,en,90000000.0,0,Flags of Our Fathers,"Action,Adventure,Drama",2006,33602376,project_2_override,derived_from_db,True,project_2_data,True,True,0.3733597333333333,-56397624.0
tt0418763,Jarhead,2005,Domestic,62658220,-0.725587731,-0.421987441,2.011334723780825,0.3926858468095978,0.4479873162423943,1.3720045989303051,-0.440748702,-0.352538995,-0.442766768,1.6896785758209063,-0.073512095,0.621509168,-0.765602559,0.9596016254669084,-0.15362163,-0.917116675,-0.833179126,-0.203473209,-0.635991832,0.2478341469234085,-1.220161558,0.4772372627161038,-1.442596108,0.925685666,0.4183643591972138,-0.327835527,-0.600298672,1.4942710397710113,-1.684204258,0.1652650760951009,125,"Biography,Drama,War",7.0,223550,en,72000000.0,0,Jarhead,"Biography,Drama,War",2005,62658220,project_2_override,derived_from_db,True,project_2_data,True,True,0.8702530555555555,-9341780.0
tt0418773,Junebug,2005,Domestic,2678691,-0.504562482,-0.273867394,0.9638023217695192,-0.408803618,0.1511327836838742,0.714438711,0.304877242,-1.659341421,-0.4729788,-0.710803063,-0.383177174,-0.633953412,-0.389978597,0.038921521,0.2901749398842026,2.261950459,0.285867867,-1.891816604,-0.023941045,-0.582719602,1.0886276521094624,-0.478110547,-0.159125482,0.5090494466716362,0.3594448527524847,1.2522053040385563,-0.208526855,0.9894214693304406,0.027516908,-0.009509533,106,"Comedy,Drama",6.9,23949,en,1000000.0,0,Junebug,"Comedy,Drama",2005,2678691,project_2_override,derived_from_db,True,project_2_data,True,True,2.678691,1678691.0
tt0418819,Land of the Dead,2005,Domestic,20700082,2.5725971387486704,0.2586122078804954,0.53139015,-0.512682978,0.1863614605387679,1.4727325402977434,1.1261160202560752,0.9441932318878652,6.184417925,0.1790064549110731,0.0124902,4.143810076024474,1.1971161630941531,-1.195210205,-1.011516966,0.3876135356150106,-1.017803346,-0.20910151,2.319321792741218,0.6227245146199317,1.6994043756538568,-1.2400919,-1.44012007,1.6789210167165156,-0.236444293,-0.057033046,1.8933165097880071,-0.555943764,-2.748821721,2.478084866234729,93,"Horror,Sci-Fi,Thriller",6.2,104611,en,15000000.0,0,Land of the Dead,"Horror,Sci-Fi,Thriller",2005,20700082,project_2_override,derived_from_db,True,project_2_data,True,True,1.3800054666666666,5700082.0
tt0419294,The Three Burials of Melquiades Estrada,2005,Domestic,5027684,-0.034528789,-0.498609062,2.1651019703480783,0.5981624938135366,-0.188136896,0.2356436730215617,-0.560661794,0.4080073659748304,-1.229593744,-1.136219959,-0.819971251,2.237224773589716,-1.065188495,0.5614432722062289,0.4466861719497409,-1.048234803,-0.404930461,-1.650614063,-0.923048714,-0.310234596,0.231812117,-0.852277465,0.8810358065714632,3.6084281504365263,1.3204651856100424,1.9370151686982024,-1.187091654,0.571103792,2.7643280119576072,-1.62149726,121,"Adventure,Crime,Drama",7.3,43140,en,15000000.0,0,The Three Burials of Melquiades Estrada,"Adventure,Crime,Drama",2005,5027684,project_2_override,derived_from_db,True,project_2_data,True,True,0.3351789333333333,-9972316.0
